time_ms,light_sensor
20259487,632
20260012,635
20260538,635
20261063,635
20261588,634
20262113,635
20262639,635
20263164,635
20263689,635
20264215,635
20264740,635
20265268,634
20265794,635
20266319,635
20266844,633
20267370,635
20267895,636
20268420,635
20268945,635
20269471,636
20269996,636
20270521,634
20271050,635
20271575,635
20272100,636
20272630,635
20273155,635
20273681,635
20274206,635
20274731,635
20275256,636
20275782,635
20276307,637
20276835,635
20277360,635
20277885,635
20278411,635
20278936,634
20279461,635
20279986,636
20280511,635
20281036,635
20281562,634
20282087,635
20282615,635
20283140,636
20283666,636
20284191,635
20284716,635
20285242,633
20285767,636
20286292,635
20286817,636
20287342,635
20287868,635
20288393,635
20288922,636
20289447,634
20289972,635
20290498,635
20291023,637
20291549,636
20292074,635
20292599,636
20293125,635
20293650,634
20294176,635
20294704,634
20295230,635
20295755,634
20296280,635
20296806,635
20297331,636
20297857,633
20298382,637
20298907,635
20299433,634
20299958,635
20300487,634
20301012,634
20301538,634
20302063,636
20302588,634
20303114,634
20303639,634
20304164,635
20304690,634
20305215,635
20305740,636
20306270,634
20306795,635
20307320,634
20307845,636
20308371,634
20308896,634
20309422,635
20309947,635
20310472,635
20310998,635
20311523,633
20312052,635
20312577,635
20313103,636
20313628,636
20314153,634
20314679,635
20315204,635
20315730,635
20316255,634
20316780,635
20317306,635
20317835,635
20318360,635
20318885,634
20319411,634
20319936,634
20320461,635
20320987,635
20321512,634
20322038,634
20322563,634
20323088,634
20323617,634
20324143,632
20324668,630
20325193,634
20325718,634
20326243,634
20326769,637
20327294,634
20327819,634
20328345,633
20328870,635
20329398,635
20329924,636
20330449,634
20330975,635
20331500,634
20332025,634
20332551,634
20333076,635
20333602,633
20334127,634
20334652,634
20335178,633
20335706,634
20336232,634
20336758,635
20337283,634
20337809,635
20338334,635
20338860,633
20339385,633
20339911,634
20340436,635
20340962,634
20341491,634
20342016,635
20342542,634
20343067,634
20343593,635
20344118,634
20344644,634
20345169,635
20345695,634
20346220,634
20346746,635
20347275,634
20347800,635
20348326,635
20348851,634
20349377,634
20349902,635
20350428,635
20350953,635
20351479,635
20352005,634
20352530,634
20353059,635
20353584,634
20354110,636
20354636,634
20355161,635
20355687,635
20356212,634
20356737,635
20357263,635
20357789,634
20358314,634
20358843,634
20359369,634
20359894,635
20360420,634
20360945,634
20361471,634
20361996,634
20362522,634
20363047,635
20363573,633
20364098,634
20364627,634
20365153,634
20365678,634
20366204,633
20366729,634
20367255,635
20367780,635
20368306,634
20368831,634
20369357,634
20369883,634
20370412,637
20370937,634
20371462,635
20371988,634
20372513,635
20373039,635
20373564,634
20374089,636
20374615,634
20375140,635
20375666,635
20376204,634
20376730,635
20377254,635
20377780,635
20378305,634
20378830,637
20379355,635
20379880,634
20380406,634
20380931,635
20381456,635
20381981,635
20382510,638
20383035,635
20383560,634
20384086,634
20384611,634
20385136,634
20385662,635
20386187,635
20386712,635
20387238,634
20387763,634
20388286,634
20388811,634
20389336,635
20389862,634
20390387,634
20390912,635
20391438,634
20391963,634
20392488,634
20393013,635
20393539,635
20394067,634
20394593,635
20395118,634
20395643,634
20396168,634
20396694,634
20397219,633
20397744,634
20398269,635
20398795,635
20399320,635
20399849,634
20400374,634
20400899,634
20401424,634
20401950,635
20402475,634
20403000,634
20403526,634
20404051,634
20404576,632
20405101,634
20405630,635
20406156,635
20406681,634
20407206,634
20407731,633
20408256,634
20408782,634
20409307,634
20409832,633
20410358,634
20410883,634
20411412,634
20411937,634
20412462,635
20412987,634
20413513,633
20414038,634
20414563,634
20415089,634
20415614,634
20416139,634
20416664,635
20417193,633
20417718,633
20418244,638
20418769,635
20419294,634
20419819,634
20420344,634
20420870,635
20421395,633
20421920,635
20422445,634
20422970,634
20423499,634
20424024,634
20424549,634
20425074,635
20425600,634
20426125,634
20426650,634
20427176,634
20427701,633
20428226,635
20428751,633
20429280,634
20429806,634
20430331,633
20430856,634
20431382,633
20431907,633
20432432,634
20432958,633
20433483,634
20434009,633
20434534,633
20435063,633
20435588,634
20436114,634
20436639,634
20437164,633
20437690,635
20438215,633
20438741,633
20439266,634
20439791,633
20440317,633
20440845,634
20441371,634
20441896,634
20442422,634
20442947,631
20443472,634
20443998,635
20444523,634
20445049,634
20445574,634
20446099,634
20446628,634
20447154,633
20447679,634
20448205,635
20448730,634
20449255,634
20449781,635
20450306,636
20450832,633
20451357,634
20451882,634
20452411,634
20452936,634
20453462,635
20453987,635
20454513,634
20455038,635
20455563,635
20456089,634
20456614,634
20457140,634
20457665,633
20458194,634
20458719,634
20459244,634
20459770,635
20460295,634
20460821,635
20461346,634
20461871,633
20462397,634
20462922,633
20463448,634
20463976,635
20464502,635
20465027,634
20465552,635
20466082,634
20466607,634
20467132,634
20467658,634
20468183,634
20468708,634
20469233,635
20469758,634
20470287,634
20470812,633
20471338,634
20471863,634
20472389,635
20472914,635
20473439,635
20473965,634
20474490,634
20475016,633
20475541,634
20476070,633
20476595,634
20477121,634
20477646,635
20478172,634
20478697,634
20479223,635
20479748,634
20480274,634
20480799,634
20481325,636
20481854,634
20482379,634
20482905,637
20483430,634
20483956,634
20484482,634
20485007,633
20485532,634
20486058,634
20486583,633
20487109,632
20487638,634
20488163,633
20488689,635
20489214,635
20489740,634
20490266,634
20490791,635
20491316,634
20491842,635
20492367,634
20492893,634
20493422,634
20493947,634
20494473,634
20494998,634
20495524,635
20496050,635
20496575,635
20497100,635
20497626,636
20498151,634
20498677,635
20499206,635
20499732,635
20500257,634
20500782,635
20501308,634
20501833,634
20502359,633
20502885,634
20503410,635
20503935,636
20504461,636
20504990,634
20505516,635
20506041,633
20506567,633
20507092,636
20507617,634
20508143,633
20508669,634
20509194,633
20509720,633
20510245,634
20510774,634
20511300,636
20511825,633
20512350,634
20512876,635
20513401,632
20513926,633
20514452,634
20514977,634
20515503,633
20516028,634
20516553,634
20517082,634
20517608,633
20518133,634
20518659,633
20519184,633
20519710,633
20520235,634
20520761,634
20521286,634
20521812,634
20522337,634
20522860,636
20523386,634
20523912,633
20524437,633
20524963,634
20525488,636
20526014,633
20526540,634
20527065,635
20527591,634
20528116,634
20528645,632
20529171,634
20529697,634
20530222,635
20530748,634
20531273,634
20531799,635
20532324,634
20532850,635
20533376,633
20533901,634
20534430,634
20534956,634
20535482,634
20536007,634
20536533,635
20537058,634
20537584,635
20538109,634
20538635,634
20539161,634
20539686,634
20540216,635
20540741,634
20541267,636
20541792,635
20542318,634
20542844,635
20543369,633
20543895,635
20544420,634
20544946,632
20545472,633
20546001,633
20546526,634
20547052,634
20547578,639
20548103,631
20548629,634
20549154,634
20549680,634
20550205,634
20550731,634
20551257,633
20551786,636
20552311,635
20552837,633
20553362,634
20553888,635
20554414,634
20554939,634
20555465,634
20555990,634
20556516,634
20557042,633
20557567,634
20558096,634
20558622,633
20559147,634
20559673,634
20560198,634
20560724,635
20561249,634
20561775,634
20562300,634
20562826,634
20563351,634
20563880,634
20564406,635
20564931,636
20565457,634
20565983,633
20566508,634
20567034,634
20567559,633
20568085,634
20568610,633
20569136,634
20569665,633
20570191,634
20570716,634
20571242,633
20571768,634
20572294,634
20572819,634
20573345,633
20573871,634
20574396,634
20574922,635
20575451,634
20575977,635
20576503,634
20577028,634
20577554,633
20578080,634
20578606,633
20579131,634
20579657,633
20580182,634
20580708,634
20581238,635
20581763,633
20582289,633
20582814,638
20583340,636
20583866,633
20584392,633
20584917,633
20585443,634
20585968,633
20586494,635
20587024,633
20587549,633
20588075,633
20588601,633
20589126,633
20589652,632
20590178,633
20590703,633
20591229,634
20591755,634
20592280,633
20592810,633
20593335,635
20593861,633
20594387,634
20594912,633
20595438,634
20595964,633
20596489,634
20597015,634
20597541,633
20598066,634
20598595,634
20599121,634
20599647,633
20600173,634
20600698,638
20601224,634
20601749,633
20602275,634
20602801,633
20603327,635
20603852,633
20604378,634
20604907,633
20605433,633
20605959,634
20606484,634
20607010,633
20607535,634
20608061,634
20608586,634
20609112,633
20609638,633
20610163,635
20610692,633
20611217,634
20611742,633
20612267,634
20612793,634
20613318,634
20613843,633
20614368,634
20614893,634
20615419,634
20615944,634
20616472,634
20616997,634
20617523,634
20618048,634
20618573,633
20619099,633
20619624,634
20620149,634
20620675,632
20621200,634
20621725,635
20622254,634
20622779,634
20623304,634
20623830,632
20624355,633
20624880,634
20625405,631
20625931,634
20626456,635
20626981,633
20627507,633
20628035,634
20628560,633
20629086,634
20629611,633
20630136,633
20630662,633
20631187,633
20631712,633
20632237,633
20632763,634
20633288,633
20633817,632
20634342,635
20634867,633
20635393,634
20635918,632
20636443,633
20636968,634
20637494,633
20638019,633
20638544,632
20639070,634
20639598,633
20640123,632
20640649,633
20641174,632
20641699,634
20642225,633
20642750,634
20643275,633
20643800,633
20644326,633
20644851,633
20645380,634
20645905,634
20646430,632
20646955,633
20647481,634
20648006,633
20648531,634
20649057,633
20649582,633
20650107,633
20650633,634
20651158,633
20651686,633
20652212,633
20652737,634
20653262,633
20653787,633
20654312,633
20654838,632
20655363,633
20655888,634
20656413,634
20656938,634
20657461,632
20657986,633
20658512,633
20659037,634
20659562,632
20660092,634
20660617,634
20661142,634
20661668,633
20662193,633
20662718,633
20663247,634
20663772,633
20664297,634
20664823,633
20665348,633
20665874,633
20666399,636
20666924,635
20667449,633
20667975,633
20668500,637
20669029,634
20669554,633
20670080,634
20670605,633
20671130,633
20671656,633
20672181,633
20672707,633
20673232,633
20673757,633
20674283,635
20674812,633
20675337,630
20675862,633
20676388,633
20676913,633
20677438,633
20677964,633
20678489,635
20679015,635
20679540,633
20680065,632
20680594,633
20681120,633
20681645,633
20682170,632
20682695,632
20683221,633
20683746,632
20684272,632
20684797,633
20685322,632
20685848,633
20686376,632
20686902,633
20687427,633
20687953,633
20688478,633
20689003,632
20689529,632
20690054,632
20690580,632
20691105,632
20691630,633
20692156,633
20692684,633
20693210,632
20693735,633
20694261,632
20694786,633
20695311,632
20695837,633
20696362,632
20696888,637
20697413,633
20697938,633
20698467,633
20698992,633
20699518,631
20700043,632
20700568,633
20701093,632
20701618,633
20702144,633
20702669,633
20703194,633
20703720,633
20704248,632
20704773,632
20705299,633
20705824,633
20706350,633
20706875,633
20707400,632
20707926,632
20708452,631
20708977,633
20709502,634
20710031,633
20710556,633
20711082,632
20711608,633
20712133,632
20712659,632
20713184,632
20713709,632
20714235,632
20714761,635
20715286,634
20715815,632
20716341,632
20716866,632
20717392,628
20717917,632
20718443,632
20718968,632
20719494,633
20720019,633
20720545,633
20721070,633
20721599,633
20722125,633
20722650,633
20723176,632
20723701,633
20724227,633
20724752,632
20725278,633
20725803,633
20726329,632
20726854,633
20727383,633
20727909,632
20728434,632
20728960,632
20729486,632
20730011,632
20730536,632
20731062,632
20731587,632
20732113,632
20732639,632
20733168,632
20733693,632
20734219,635
20734744,633
20735270,632
20735795,633
20736321,634
20736846,630
20737372,633
20737897,632
20738423,632
20738948,632
20739477,633
20740003,633
20740528,633
20741054,633
20741579,632
20742105,632
20742630,632
20743156,633
20743681,633
20744207,632
20744732,632
20745261,632
20745787,633
20746312,633
20746837,633
20747363,633
20747888,632
20748414,632
20748939,632
20749465,632
20749990,633
20750516,633
20751054,632
20751579,632
20752104,632
20752629,634
20753155,632
20753680,633
20754205,633
20754730,632
20755255,632
20755780,632
20756306,632
20756834,633
20757360,632
20757885,633
20758410,633
20758935,632
20759461,632
20759986,635
20760511,633
20761036,633
20761562,633
20762087,632
20762616,632
20763141,633
20763666,632
20764192,633
20764717,632
20765242,633
20765768,633
20766293,634
20766818,634
20767343,632
20767869,634
20768398,633
20768923,634
20769448,632
20769973,633
20770498,630
20771024,632
20771549,632
20772075,632
20772600,630
20773125,633
20773650,635
20774179,632
20774704,632
20775230,633
20775755,635
20776280,633
20776805,631
20777331,632
20777856,633
20778381,632
20778907,633
20779432,631
20779960,632
20780486,632
20781011,633
20781536,632
20782062,633
20782587,631
20783112,632
20783638,633
20784163,632
20784688,633
20785213,633
20785738,633
20786267,632
20786793,631
20787318,632
20787843,633
20788368,632
20788893,632
20789419,632
20789944,632
20790469,631
20790995,632
20791520,632
20792043,633
20792568,631
20793094,631
20793619,634
20794144,631
20794669,634
20795194,632
20795720,632
20796245,632
20796770,631
20797295,631
20797823,632
20798348,631
20798874,631
20799399,634
20799924,632
20800450,632
20800975,631
20801500,634
20802026,631
20802551,632
20803076,633
20803605,632
20804130,631
20804656,632
20805181,631
20805706,631
20806232,632
20806757,632
20807282,632
20807808,631
20808333,632
20808859,632
20809388,633
20809913,632
20810438,632
20810964,631
20811489,631
20812014,632
20812540,632
20813065,631
20813590,632
20814116,631
20814641,631
20815170,632
20815696,632
20816221,632
20816747,631
20817272,631
20817797,632
20818323,633
20818848,632
20819373,631
20819899,632
20820424,633
20820953,631
20821478,631
20822004,630
20822529,631
20823055,632
20823580,634
20824105,632
20824631,631
20825156,633
20825681,632
20826207,632
20826732,631
20827261,632
20827786,632
20828312,632
20828837,632
20829363,631
20829888,632
20830413,633
20830939,631
20831464,631
20831990,632
20832515,633
20833044,631
20833569,632
20834095,632
20834620,632
20835146,632
20835671,632
20836196,632
20836722,631
20837247,631
20837772,631
20838298,631
20838827,632
20839352,631
20839877,631
20840402,631
20840928,631
20841453,630
20841978,631
20842504,632
20843029,632
20843554,632
20844080,631
20844608,630
20845133,631
20845659,631
20846184,631
20846710,631
20847235,631
20847761,630
20848286,631
20848811,631
20849337,630
20849862,631
20850391,632
20850917,631
20851442,631
20851968,631
20852493,631
20853023,631
20853549,632
20854074,631
20854599,632
20855125,631
20855650,632
20856179,632
20856705,631
20857230,632
20857756,631
20858281,631
20858806,631
20859332,631
20859858,631
20860383,632
20860909,629
20861434,631
20861963,631
20862489,630
20863014,632
20863540,631
20864065,631
20864591,631
20865116,631
20865642,632
20866167,632
20866693,631
20867218,633
20867747,630
20868273,630
20868798,631
20869324,631
20869849,631
20870375,631
20870900,631
20871426,629
20871951,631
20872477,631
20873002,631
20873528,631
20874057,631
20874582,632
20875108,630
20875633,630
20876159,630
20876684,630
20877210,631
20877735,632
20878261,631
20878786,630
20879312,631
20879841,630
20880367,631
20880892,630
20881417,630
20881943,630
20882468,630
20882994,633
20883520,631
20884045,631
20884570,630
20885096,631
20885625,631
20886151,631
20886676,630
20887201,630
20887727,629
20888252,631
20888777,630
20889303,631
20889828,631
20890354,631
20890879,631
20891408,630
20891933,631
20892459,630
20892984,631
20893510,630
20894035,631
20894560,630
20895086,630
20895612,630
20896137,630
20896663,630
20897191,631
20897717,631
20898243,630
20898768,632
20899294,630
20899819,631
20900345,630
20900870,630
20901396,631
20901922,631
20902447,630
20902976,630
20903502,631
20904027,631
20904553,630
20905079,631
20905604,631
20906130,631
20906655,631
20907181,632
20907707,630
20908232,631
20908761,631
20909287,631
20909812,631
20910338,634
20910864,630
20911389,630
20911915,631
20912440,630
20912966,630
20913492,631
20914017,631
20914547,631
20915072,631
20915598,630
20916123,631
20916649,630
20917175,631
20917700,630
20918226,630
20918751,631
20919277,630
20919803,631
20920328,630
20920857,630
20921383,630
20921908,631
20922434,631
20922960,630
20923485,631
20924011,632
20924536,632
20925062,630
20925588,630
20926113,630
20926637,630
20927162,630
20927688,631
20928213,630
20928739,631
20929265,631
20929790,631
20930316,630
20930841,631
20931367,631
20931893,631
20932422,632
20932947,630
20933473,631
20933998,630
20934524,630
20935049,629
20935575,631
20936100,631
20936626,631
20937151,630
20937676,630
20938206,631
20938731,631
20939257,631
20939782,631
20940308,632
20940834,631
20941359,630
20941885,631
20942410,630
20942936,631
20943461,630
20943990,630
20944516,630
20945042,632
20945567,631
20946093,630
20946619,631
20947145,630
20947670,630
20948196,631
20948721,630
20949247,631
20949777,631
20950302,629
20950828,631
20951354,630
20951879,630
20952405,631
20952931,631
20953456,631
20953982,630
20954508,630
20955033,631
20955563,630
20956089,630
20956614,630
20957140,631
20957665,631
20958191,630
20958717,630
20959243,631
20959768,631
20960294,630
20960820,630
20961345,630
20961875,630
20962400,631
20962926,630
20963452,630
20963977,630
20964503,629
20965029,630
20965555,630
20966080,630
20966606,630
20967131,630
20967661,631
20968187,630
20968712,630
20969238,629
20969763,631
20970289,630
20970815,630
20971341,632
20971866,631
20972392,630
20972918,630
20973447,630
20973973,630
20974498,631
20975024,631
20975550,630
20976075,630
20976601,629
20977127,631
20977652,630
20978178,630
20978704,630
20979233,630
20979758,630
20980284,630
20980810,631
20981335,630
20981861,630
20982386,630
20982912,631
20983438,631
20983963,630
20984489,630
20985018,630
20985543,629
20986068,632
20986594,634
20987119,629
20987644,630
20988169,630
20988694,631
20989219,631
20989745,629
20990270,630
20990798,629
20991323,630
20991849,630
20992374,630
20992899,631
20993425,630
20993950,629
20994475,630
20995000,630
20995526,630
20996051,630
20996580,630
20997105,631
20997630,630
20998155,631
20998681,630
20999206,630
20999731,630
21000257,629
21000782,631
21001307,630
21001833,630
21002361,630
21002887,630
21003412,630
21003937,631
21004463,630
21004988,629
21005513,630
21006038,630
21006563,630
21007089,630
21007614,630
21008139,631
21008668,630
21009193,630
21009719,630
21010244,630
21010769,631
21011295,630
21011820,631
21012345,633
21012870,630
21013395,630
21013921,630
21014450,629
21014975,630
21015500,628
21016025,630
21016551,630
21017076,630
21017601,631
21018127,629
21018652,630
21019177,630
21019703,630
21020231,630
21020756,629
21021282,630
21021807,630
21022332,631
21022858,631
21023383,630
21023908,630
21024433,630
21024959,630
21025484,630
21026013,630
21026538,629
21027063,631
21027588,630
21028113,630
21028639,631
21029164,630
21029689,631
21030214,630
21030739,630
21031264,630
21031793,630
21032318,629
21032843,629
21033369,630
21033894,630
21034419,630
21034945,630
21035470,630
21035995,629
21036520,630
21037046,630
21037575,629
21038100,630
21038625,630
21039151,630
21039676,630
21040201,630
21040727,632
21041252,630
21041777,630
21042303,630
21042828,629
21043357,629
21043883,630
21044408,629
21044933,630
21045459,630
21045984,629
21046509,629
21047039,630
21047565,630
21048090,630
21048615,630
21049144,630
21049669,630
21050195,629
21050720,630
21051245,629
21051770,631
21052296,630
21052821,630
21053347,629
21053872,629
21054397,629
21054923,630
21055451,629
21055977,630
21056502,630
21057028,630
21057553,630
21058078,630
21058604,631
21059129,630
21059655,630
21060180,630
21060705,630
21061229,629
21061754,630
21062280,630
21062805,631
21063330,629
21063855,631
21064381,632
21064906,630
21065432,632
21065957,630
21066482,630
21067011,631
21067536,630
21068062,630
21068587,630
21069113,630
21069638,630
21070163,630
21070689,629
21071214,630
21071740,632
21072265,630
21072794,631
21073319,630
21073844,631
21074370,631
21074895,630
21075420,631
21075945,631
21076471,630
21076996,630
21077521,629
21078047,630
21078575,632
21079100,630
21079626,629
21080151,629
21080677,629
21081202,631
21081727,629
21082253,629
21082778,630
21083304,630
21083829,631
21084358,630
21084883,629
21085409,628
21085934,630
21086460,630
21086985,630
21087511,630
21088036,630
21088562,630
21089087,631
21089613,631
21090142,630
21090667,630
21091193,630
21091718,631
21092244,630
21092769,630
21093295,631
21093820,630
21094346,630
21094871,630
21095397,630
21095923,630
21096451,630
21096977,629
21097502,630
21098028,630
21098554,630
21099079,629
21099605,630
21100130,630
21100655,630
21101181,630
21101707,629
21102236,629
21102761,629
21103287,631
21103812,630
21104338,630
21104863,630
21105389,630
21105914,630
21106440,634
21106965,630
21107491,631
21108020,631
21108545,630
21109071,630
21109596,630
21110122,630
21110647,630
21111173,630
21111698,630
21112224,631
21112749,630
21113275,630
21113804,630
21114329,629
21114855,633
21115380,630
21115906,630
21116432,630
21116957,630
21117482,631
21118008,631
21118533,630
21119059,631
21119588,632
21120113,630
21120639,630
21121164,630
21121690,630
21122215,630
21122741,629
21123266,630
21123791,629
21124317,630
21124842,630
21125381,630
21125906,629
21126431,630
21126956,630
21127481,629
21128006,632
21128532,628
21129057,630
21129582,630
21130107,630
21130632,630
21131161,630
21131686,630
21132212,629
21132737,630
21133262,629
21133787,629
21134313,630
21134838,629
21135363,630
21135888,630
21136414,630
21136942,629
21137468,630
21137993,630
21138518,629
21139043,630
21139569,630
21140094,631
21140619,629
21141145,629
21141670,630
21142195,631
21142720,630
21143249,629
21143775,630
21144300,630
21144825,630
21145350,629
21145875,630
21146401,629
21146926,629
21147452,630
21147977,630
21148502,629
21149031,631
21149556,629
21150081,630
21150607,630
21151132,630
21151657,630
21152182,630
21152708,630
21153233,630
21153758,630
21154284,631
21154812,630
21155338,630
21155863,631
21156388,630
21156914,630
21157439,630
21157964,631
21158490,630
21159015,630
21159540,630
21160065,630
21160594,630
21161119,630
21161645,631
21162170,630
21162695,631
21163220,630
21163746,630
21164271,631
21164796,630
21165322,630
21165847,629
21166375,630
21166901,630
21167426,630
21167951,633
21168476,630
21169001,630
21169526,630
21170052,630
21170577,630
21171102,630
21171627,631
21172156,630
21172681,630
21173206,630
21173731,632
21174257,630
21174782,630
21175307,630
21175832,630
21176357,630
21176883,630
21177408,630
21177937,630
21178462,630
21178988,630
21179513,630
21180039,631
21180564,630
21181089,629
21181615,629
21182140,630
21182666,631
21183191,629
21183720,631
21184245,631
21184770,630
21185296,630
21185821,629
21186347,630
21186872,630
21187397,630
21187923,629
21188448,629
21188974,629
21189499,629
21190028,630
21190553,630
21191078,630
21191604,630
21192129,630
21192655,630
21193180,629
21193705,630
21194231,630
21194756,633
21195282,630
21195805,629
21196330,630
21196856,630
21197381,630
21197907,631
21198432,630
21198957,630
21199483,630
21200008,630
21200533,630
21201059,630
21201588,630
21202113,630
21202638,629
21203164,630
21203689,630
21204215,630
21204740,630
21205265,630
21205791,630
21206316,631
21206841,630
21207371,629
21207896,630
21208421,629
21208946,630
21209472,630
21209997,630
21210523,630
21211048,630
21211573,629
21212099,629
21212624,630
21213153,628
21213678,629
21214204,628
21214729,630
21215254,631
21215779,627
21216305,630
21216830,630
21217355,629
21217881,630
21218406,630
21218935,630
21219460,630
21219985,630
21220511,630
21221036,631
21221561,629
21222087,629
21222612,630
21223138,630
21223663,630
21224189,634
21224717,633
21225243,630
21225769,630
21226294,627
21226820,629
21227345,630
21227870,630
21228396,628
21228922,630
21229447,630
21229973,632
21230498,630
21231027,630
21231553,630
21232078,629
21232604,631
21233129,631
21233655,630
21234181,629
21234706,631
21235232,630
21235757,630
21236282,629
21236811,630
21237337,629
21237863,630
21238388,630
21238914,630
21239439,629
21239965,630
21240495,630
21241020,630
21241545,630
21242071,630
21242600,629
21243125,629
21243651,630
21244176,630
21244702,630
21245227,630
21245753,630
21246278,629
21246804,630
21247329,630
21247855,630
21248384,631
21248909,630
21249435,630
21249960,629
21250486,630
21251011,631
21251537,629
21252062,630
21252588,630
21253113,630
21253639,630
21254168,629
21254693,629
21255219,630
21255744,630
21256270,630
21256795,629
21257321,629
21257846,628
21258372,630
21258897,629
21259423,630
21259952,630
21260477,630
21261003,630
21261528,630
21262054,630
21262579,630
21263104,630
21263630,631
21264155,630
21264681,630
21265206,630
21265735,630
21266260,631
21266785,629
21267311,630
21267837,630
21268362,630
21268887,630
21269413,630
21269938,629
21270464,629
21270990,630
21271518,629
21272044,630
21272569,630
21273095,630
21273621,629
21274146,630
21274672,630
21275197,630
21275723,629
21276248,630
21276774,630
21277300,629
21277829,630
21278354,630
21278880,630
21279406,630
21279931,629
21280457,629
21280982,630
21281508,628
21282033,630
21282559,629
21283085,629
21283614,630
21284140,630
21284665,631
21285191,630
21285716,630
21286242,631
21286767,630
21287293,631
21287819,630
21288344,630
21288870,630
21289399,631
21289925,630
21290450,629
21290976,630
21291501,630
21292027,630
21292553,630
21293078,629
21293604,629
21294129,628
21294655,633
21295184,629
21295710,630
21296235,630
21296761,631
21297286,630
21297812,630
21298338,630
21298863,630
21299389,630
21299914,631
21300440,630
21300969,630
21301495,631
21302020,630
21302546,629
21303071,630
21303597,630
21304123,629
21304648,631
21305174,630
21305699,630
21306225,631
21306754,629
21307280,630
21307805,630
21308331,629
21308856,630
21309381,630
21309907,629
21310433,629
21310958,630
21311483,631
21312009,629
21312538,630
21313063,629
21313589,630
21314114,630
21314640,629
21315166,630
21315691,630
21316217,630
21316742,629
21317268,630
21317793,629
21318322,629
21318848,630
21319374,629
21319900,632
21320425,629
21320951,630
21321477,630
21322003,630
21322528,629
21323054,627
21323579,629
21324105,630
21324635,629
21325160,629
21325686,630
21326211,628
21326737,630
21327263,629
21327789,630
21328314,629
21328840,629
21329366,630
21329891,629
21330415,630
21330941,632
21331466,629
21331992,630
21332518,629
21333043,628
21333569,629
21334095,629
21334620,633
21335146,630
21335672,630
21336201,631
21336726,630
21337253,630
21337778,629
21338304,629
21338829,630
21339355,629
21339881,628
21340407,629
21340932,628
21341458,629
21341987,629
21342513,630
21343039,629
21343564,629
21344090,630
21344616,629
21345141,629
21345667,628
21346193,630
21346719,630
21347244,629
21347773,629
21348299,628
21348825,629
21349351,628
21349876,628
21350402,629
21350928,628
21351453,629
21351979,629
21352505,628
21353030,629
21353560,628
21354085,629
21354611,629
21355137,629
21355662,629
21356188,629
21356713,629
21357239,628
21357764,629
21358290,628
21358816,628
21359345,630
21359870,629
21360395,628
21360920,628
21361445,629
21361971,628
21362496,628
21363021,630
21363546,628
21364071,628
21364596,628
21365122,628
21365650,628
21366175,629
21366701,629
21367226,628
21367751,628
21368276,630
21368802,628
21369327,628
21369852,629
21370377,628
21370903,628
21371432,629
21371957,628
21372482,630
21373007,628
21373533,629
21374058,629
21374583,628
21375108,629
21375634,628
21376159,629
21376685,629
21377213,627
21377738,627
21378264,629
21378789,628
21379314,628
21379840,628
21380365,630
21380890,628
21381415,628
21381940,628
21382466,629
21382995,629
21383520,628
21384045,628
21384570,629
21385096,628
21385621,629
21386146,628
21386672,628
21387197,629
21387722,628
21388247,628
21388776,628
21389302,628
21389827,629
21390352,630
21390877,629
21391402,628
21391928,628
21392453,628
21392978,629
21393504,629
21394029,628
21394558,629
21395083,629
21395608,627
21396134,629
21396659,628
21397184,628
21397710,629
21398235,628
21398760,628
21399285,628
21399810,628
21400339,629
21400865,625
21401390,628
21401915,629
21402440,628
21402965,627
21403490,627
21404016,627
21404541,629
21405066,629
21405591,628
21406119,627
21406645,629
21407170,628
21407695,628
21408221,628
21408746,631
21409271,628
21409797,628
21410322,629
21410847,629
21411372,629
21411897,628
21412426,627
21412952,628
21413477,628
21414003,628
21414528,627
21415053,629
21415579,628
21416104,628
21416630,628
21417155,628
21417680,629
21418209,628
21418735,627
21419260,628
21419785,629
21420311,628
21420836,627
21421361,628
21421887,629
21422412,628
21422938,627
21423463,629
21423992,627
21424517,628
21425043,628
21425568,628
21426093,628
21426619,629
21427144,628
21427669,627
21428195,628
21428720,628
21429246,628
21429775,627
21430300,629
21430826,628
21431351,628
21431876,628
21432402,628
21432927,627
21433452,628
21433982,628
21434508,627
21435033,628
21435561,628
21436087,627
21436612,629
21437138,627
21437663,628
21438188,627
21438713,627
21439239,628
21439764,628
21440290,627
21440815,628
21441344,627
21441869,628
21442394,628
21442920,628
21443445,628
21443971,628
21444496,628
21445021,628
21445547,628
21446072,628
21446598,628
21447126,628
21447652,627
21448177,628
21448702,629
21449228,627
21449753,627
21450278,627
21450803,628
21451328,627
21451854,628
21452379,627
21452908,628
21453433,628
21453958,627
21454484,628
21455009,627
21455535,627
21456060,629
21456585,627
21457111,627
21457636,627
21458162,627
21458687,628
21459216,628
21459741,627
21460267,628
21460792,628
21461318,627
21461843,627
21462369,628
21462894,628
21463420,628
21463945,627
21464471,628
21464994,628
21465520,627
21466045,627
21466571,628
21467096,628
21467622,627
21468147,627
21468673,627
21469198,627
21469724,628
21470249,627
21470779,629
21471304,628
21471829,626
21472355,628
21472880,627
21473406,628
21473932,627
21474457,628
21474982,627
21475508,628
21476033,629
21476563,627
21477088,627
21477614,627
21478139,627
21478664,627
21479190,628
21479716,627
21480241,628
21480767,627
21481292,628
21481817,627
21482347,628
21482872,628
21483398,628
21483923,628
21484449,628
