time_ms,uv_sensor
10874190,384
10875014,370
10875837,352
10876664,361
10877488,404
10878312,488
10879136,624
10879960,682
10880783,686
10881607,687
10882431,701
10883258,704
10884082,697
10884906,701
10885730,715
10886554,715
10887378,714
10888202,709
10889025,681
10889853,662
10890677,666
10891500,679
10892325,695
10893148,698
10893972,683
10894796,660
10895620,656
10896448,670
10897271,715
10898095,748
10898919,736
10899743,673
10900567,586
10901391,540
10902215,531
10903042,535
10903866,521
10904690,471
10905514,407
10906338,350
10907162,317
10907985,307
10908809,314
10909637,316
10910461,286
10911285,227
10912109,167
10912932,130
10913756,120
10914580,126
10915404,130
10916232,113
10917055,67
10917879,70
10918703,70
10919527,68
10920351,64
10921175,64
10921999,64
10922826,66
10923650,67
10924474,65
10925297,65
10926121,65
10926945,69
10927769,72
10928592,74
10929420,75
10930243,74
10931067,75
10931891,78
10932715,79
10933539,78
10934363,75
10935187,73
10936014,72
10936838,75
10937662,75
10938486,77
10939310,76
10940134,74
10940958,73
10941782,74
10942609,75
10943433,78
10944257,81
10945081,82
10945905,83
10946729,81
10947553,80
10948377,80
10949205,81
10950029,81
10950852,81
10951676,80
10952501,80
10953325,79
10954148,79
10954972,79
10955800,78
10956624,77
10957448,78
10958272,80
10959096,78
10959920,80
10960744,79
10961568,78
10962392,77
10963219,76
10964043,77
10964867,78
10965691,80
10966515,81
10967339,79
10968163,76
10968987,75
10969815,74
10970638,76
10971463,78
10972287,78
10973111,78
10973934,75
10974758,73
10975582,71
10976410,72
10977234,73
10978058,75
10978881,74
10979705,79
10980529,80
10981353,80
10982177,81
10983004,80
10983828,80
10984652,82
10985476,83
10986300,83
10987124,81
10987948,79
10988772,76
10989600,76
10990424,79
10991248,80
10992072,80
10992896,78
10993720,76
10994544,76
10995368,77
10996196,80
10997019,83
10997843,84
10998667,84
10999492,83
11000316,82
11001140,83
11001964,82
11002791,80
11003616,79
11004440,79
11005264,79
11006088,80
11006912,80
11007736,80
11008560,77
11009388,75
11010212,74
11011036,75
11011860,77
11012684,77
11013508,77
11014332,76
11015156,75
11015980,74
11016808,75
11017632,77
11018456,77
11019280,77
11020104,74
11020928,70
11021752,70
11022576,72
11023404,73
11024228,74
11025052,73
11025876,73
11026700,73
11027524,70
11028348,69
11029172,67
11030000,66
11030824,67
11031648,67
11032472,67
11033296,65
11034119,62
11034943,58
11035767,59
11036595,62
11037418,67
11038242,69
11039065,68
11039889,122
11040712,152
11041536,171
11042360,185
11043186,203
11044010,228
11044834,261
11045657,295
11046481,332
11047305,358
11048128,376
11048952,394
11049779,433
11050603,517
11051427,641
11052250,683
11053074,667
11053897,603
11054721,593
11055545,669
11056372,731
11057196,730
11058019,742
11058843,760
11059666,763
11060490,753
11061314,692
11062138,636
11062965,630
11063788,634
11064612,640
11065436,648
11066259,651
11067083,652
11067907,660
11068730,678
11069558,699
11070381,703
11071205,706
11072028,707
11072852,705
11073676,703
11074499,705
11075323,713
11076145,710
11076968,705
11077792,714
11078615,721
11079439,719
11080263,717
11081087,718
11081914,707
11082737,699
11083561,669
11084384,587
11085208,525
11086031,515
11086855,524
11087678,517
11088505,476
11089329,429
11090153,390
11090976,368
11091800,362
11092624,358
11093447,339
11094271,312
11095098,287
11095922,263
11096746,238
11097570,216
11098393,200
11099217,192
11100041,180
11100864,169
11101692,148
11102520,127
11103344,111
11104167,104
11104991,101
11105814,99
11106638,91
11107462,66
11108289,68
11109113,71
11109937,72
11110760,71
11111584,69
11112408,67
11113232,68
11114055,72
11114882,75
11115706,75
11116530,72
11117354,69
11118177,66
11119001,67
11119825,69
11120648,71
11121476,71
11122300,69
11123123,67
11123947,68
11124771,71
11125595,75
11126418,75
11127242,76
11128066,76
11128893,74
11129717,74
11130541,74
11131364,75
11132188,74
11133012,75
11133835,73
11134659,73
11135486,70
11136310,69
11137134,67
11137957,67
11138781,68
11139605,73
11140428,78
11141252,78
11142088,76
11142912,73
11143737,71
11144560,72
11145384,75
11146208,79
11147032,78
11147856,78
11148684,74
11149508,69
11150332,67
11151156,68
11151979,70
11152804,73
11153628,73
11154452,67
11155279,64
11156103,64
11156927,67
11157751,74
11158575,79
11159399,81
11160223,77
11161047,73
11161875,71
11162699,74
11163523,78
11164347,81
11165171,78
11165995,73
11166819,68
11167643,67
11168471,69
11169295,72
11170119,72
11170943,69
11171767,67
11172591,68
11173415,75
11174239,78
11175067,80
11175891,79
11176715,77
11177539,74
11178363,74
11179187,78
11180011,82
11180835,86
11181659,85
11182486,80
11183310,73
11184134,69
11184958,71
11185783,75
11186607,81
11187431,82
11188255,79
11189082,70
11189906,67
11190730,70
11191554,76
11192378,82
11193202,83
11194026,80
11194850,77
11195677,77
11196501,79
11197324,82
11198148,82
11198971,79
11199795,75
11200618,72
11201442,73
11202269,75
11203092,77
11203916,78
11204740,78
11205564,72
11206387,73
11207211,74
11208034,76
11208862,81
11209685,82
11210509,82
11211332,79
11212156,77
11212980,78
11213804,80
11214627,83
11215454,85
11216278,83
11217101,80
11217925,77
11218749,75
11219572,76
11220396,78
11221220,78
11222047,77
11222871,74
11223694,70
11224518,71
11225341,76
11226165,81
11226989,83
11227813,82
11228640,76
11229463,76
11230287,76
11231110,81
11231934,83
11232758,82
11233581,79
11234405,74
11235229,72
11236056,74
11236880,78
11237703,80
11238527,78
11239350,74
11240174,71
11240998,70
11241822,71
11242648,75
11243472,78
11244295,79
11245119,75
11245942,72
11246766,70
11247590,69
11248413,71
11249240,71
11250064,73
11250887,73
11251711,71
11252535,68
11253358,66
11254182,66
11255005,65
11255833,68
11256657,71
11257480,70
11258304,69
11259128,67
11259951,66
11260775,65
11261599,65
11262426,65
11263250,66
11264074,67
11264898,66
11265721,65
11266545,63
11267369,60
11268193,60
11269020,61
11269844,63
11270668,66
11271491,67
11272315,65
11273139,109
11273962,123
11274786,133
11275614,136
11276437,130
11277261,122
11278085,124
11278909,137
11279732,156
11280556,174
11281380,183
11282207,182
11283031,175
11283855,173
11284678,181
11285502,200
11286326,218
11287150,230
11287973,229
11288801,225
11289624,219
11290448,222
11291272,231
11292096,244
11292920,252
11293743,255
11294567,253
11295394,249
11296218,249
11297041,253
11297865,260
11298689,269
11299512,273
11300336,274
11301160,272
11301987,271
11302810,272
11303634,274
11304458,277
11305282,276
11306105,274
11306929,273
11307753,278
11308580,288
11309404,297
11310228,306
11311052,309
11311876,310
11312700,313
11313524,321
11314348,334
11315175,348
11315999,357
11316823,359
11317647,366
11318471,379
11319295,404
11320118,435
11320943,465
11321770,492
11322594,517
11323418,551
11324242,598
11325065,642
11325890,674
11326713,698
11327537,720
11328365,730
11329188,725
11330013,723
11330836,739
11331660,756
11332484,764
11333308,769
11334132,752
11334960,700
11335783,660
11336607,652
11337431,664
11338255,684
11339079,692
11339903,664
11340727,639
11341554,634
11342378,638
11343202,658
11344026,696
11344850,713
11345674,705
11346498,687
11347321,676
11348149,694
11348973,721
11349797,722
11350620,727
11351444,733
11352268,692
11353092,670
11353916,687
11354743,730
11355567,725
11356390,711
11357214,717
11358038,712
11358862,705
11359686,635
11360513,477
11361337,407
11362161,378
11362985,374
11363809,380
11364633,373
11365457,347
11366281,308
11367109,263
11367933,231
11368757,218
11369581,219
11370405,223
11371229,220
11372053,201
11372877,168
11373704,132
11374528,104
11375352,91
11376176,86
11377000,82
11377824,77
11378648,63
11379472,65
11380299,70
11381124,73
11381948,75
11382772,76
11383595,72
11384419,68
11385243,65
11386068,65
11386891,69
11387713,73
11388537,76
11389361,72
11390185,67
11391009,64
11391833,66
11392657,73
11393481,79
11394308,82
11395132,81
11395957,77
11396781,74
11397604,75
11398428,80
11399252,83
11400076,83
11400908,80
11401732,74
11402556,71
11403379,72
11404203,75
11405027,79
11405851,80
11406675,76
11407502,70
11408326,67
11409150,70
11409974,77
11410798,84
11411622,85
11412445,82
11413269,77
11414097,75
11414921,77
11415745,82
11416569,86
11417393,84
11418217,78
11419041,73
11419865,71
11420693,72
11421517,76
11422341,78
11423165,78
11423989,76
11424813,73
11425637,73
11426461,73
11427289,75
11428113,76
11428937,77
11429761,76
11430585,76
11431409,75
11432233,72
11433057,71
11433885,70
11434709,72
11435533,72
11436357,72
11437181,70
11438005,69
11438829,67
11439653,65
11440477,68
11441305,69
11442129,70
11442953,69
11443777,68
11444601,66
11445425,65
11446249,65
11447073,66
11447901,66
11448725,65
11449549,62
11450373,62
11451197,62
11452021,64
11452845,67
11453669,68
11454497,66
11455320,63
11456145,62
11456969,62
11457792,66
11458616,67
11459440,68
11460264,66
11461092,62
11461915,61
11462738,60
11463562,63
11464385,66
11465209,67
11466033,64
11466856,60
11467683,57
11468507,56
11469330,64
11470154,64
11470978,66
11471801,66
11472625,64
11473449,64
11474276,64
11475099,66
11475923,68
11476747,68
11477570,67
11478394,65
11479217,61
11480041,61
11480868,63
11481692,66
11482515,66
11483339,63
11484163,59
11484987,57
11485810,58
11486634,65
11487461,68
11488284,70
11489108,66
11489932,64
11490755,61
11491579,60
11492403,65
11493226,69
11494050,70
11494877,70
11495701,67
11496524,63
11497348,61
11498171,63
11498995,68
11499819,71
11500643,71
11501470,69
11502293,66
11503117,64
11503941,68
11504764,66
11505588,70
11506411,72
11507235,73
11508062,73
11508886,72
11509709,70
11510533,67
11511356,70
11512180,73
11513004,74
11513827,78
11514654,78
11515477,75
11516301,73
11517125,71
11517949,72
11518772,76
11519596,81
11520419,82
11521246,79
11522070,75
11522894,71
11523718,71
11524542,74
11525365,79
11526189,79
11527013,78
11527840,74
11528664,72
11529488,73
11530311,77
11531135,80
11531959,81
11532783,79
11533606,78
11534434,76
11535257,77
11536081,79
11536905,81
11537729,79
11538552,77
11539376,74
11540200,72
11541027,73
11541851,77
11542675,77
11543498,74
11544322,70
11545146,66
11545970,67
11546794,71
11547617,74
11548444,79
11549268,78
11550092,74
11550916,69
11551740,69
11552563,72
11553387,75
11554211,77
11555038,75
11555862,70
11556686,65
11557509,60
11558333,62
11559157,65
11559981,67
11560804,67
11561632,64
11562455,77
11563279,101
11564103,112
11564926,115
11565750,123
11566574,143
11567397,179
11568234,224
11569058,268
11569882,305
11570706,334
11571530,366
11572354,407
11573178,464
11574002,529
11574829,594
11575653,673
11576477,719
11577301,704
11578125,679
11578949,686
11579773,702
11580597,713
11581425,714
11582249,686
11583073,648
11583897,638
11584721,633
11585545,675
11586370,758
11587194,723
11588021,731
11588845,707
11589669,687
11590493,673
11591317,460
11592141,351
11592965,298
11593793,275
11594617,261
11595441,239
11596265,198
11597089,149
11597913,108
11598737,68
11599561,66
11600389,63
11601213,62
11602037,62
11602861,65
11603685,67
11604509,68
11605333,67
11606157,67
11606981,68
11607809,71
11608633,72
11609457,73
11610281,74
11611105,75
11611929,75
11612753,75
11613577,76
11614405,76
11615229,74
11616053,76
11616876,75
11617700,76
11618524,78
11619348,78
11620172,77
11621000,75
11621823,74
11622646,74
11623470,75
11624294,78
11625117,78
11625941,77
11626764,73
11627591,67
11628415,64
11629239,62
11630062,64
11630886,67
11631709,68
11632533,66
11633357,86
11634184,129
11635008,171
11635831,199
11636655,217
11637478,231
11638302,253
11639126,286
11639950,337
11640777,397
11641600,459
11642424,514
11643248,546
11644071,580
11644895,650
11645719,716
11646542,724
11647370,711
11648193,691
11649017,686
11649840,686
11650664,681
11651488,670
11652312,659
11653135,649
11653962,648
11654786,656
11655609,668
11656433,676
11657257,684
11658081,704
11658904,733
11659728,742
11660555,688
11661379,597
11662202,539
11663026,502
11663850,466
11664673,422
11665497,374
11666321,329
11667148,287
11667971,253
11668795,224
11669618,200
11670442,175
11671266,148
11672089,122
11672913,94
11673739,66
11674563,66
11675387,66
11676211,67
11677034,67
11677858,67
11678681,67
11679505,66
11680332,65
11681156,65
11681980,66
11682803,68
11683627,69
11684451,71
11685275,70
11686099,68
11686926,68
11687750,69
11688573,69
11689397,72
11690221,74
11691045,75
11691868,73
11692692,72
11693520,73
11694343,75
11695167,78
11695991,80
11696814,81
11697638,78
11698467,76
11699290,75
11700117,76
11700941,78
11701765,80
11702588,79
11703412,78
11704236,75
11705059,74
11705883,75
11706710,76
11707534,77
11708358,76
11709182,75
11710005,73
11710829,73
11711653,75
11712477,75
11713304,75
11714128,74
11714951,70
11715775,65
11716599,66
11717423,68
11718246,68
11719070,69
11719897,66
11720721,63
11721545,60
11722368,58
11723192,61
11724015,64
11724839,68
11725663,68
11726486,95
11727313,124
11728137,151
11728961,163
11729784,159
11730608,150
11731432,155
11732256,188
11733080,243
11733907,301
11734731,340
11735555,348
11736379,333
11737203,328
11738026,353
11738850,419
11739674,545
11740502,647
11741326,634
11742149,546
11742973,503
11743797,549
11744621,701
11745445,731
11746272,709
11747096,714
11747920,730
11748744,739
11749568,736
11750392,713
11751216,680
11752040,658
11752867,657
11753691,664
11754515,675
11755339,675
11756163,683
11756986,705
11757810,717
11758634,729
11759462,729
11760286,726
11761109,727
11761933,744
11762757,746
11763581,664
11764405,601
11765229,617
11766056,675
11766880,682
11767704,580
11768528,462
11769352,394
11770176,367
11771000,369
11771823,383
11772651,385
11773475,356
11774299,314
11775122,277
11775946,258
11776770,265
11777594,284
11778418,297
11779245,290
11780068,260
11780892,225
11781716,202
11782540,202
11783364,219
11784188,229
11785012,216
11785839,179
11786663,140
11787487,119
11788311,118
11789135,133
11789959,149
11790783,149
11791607,129
11792434,103
11793258,69
11794082,68
11794906,104
11795730,127
11796554,140
11797378,130
11798202,107
11799030,65
11799853,66
11800678,83
11801502,114
11802326,130
11803149,115
11803973,64
11804797,66
11805625,69
11806449,65
11807273,61
11808097,89
11808921,83
11809745,63
11810569,68
11811393,70
11812220,67
11813044,63
11813868,104
11814692,115
11815516,105
11816340,61
11817164,65
11817988,65
11818815,94
11819640,118
11820464,126
11821287,109
11822111,63
11822935,68
11823759,68
11824583,66
11825411,88
11826235,109
11827058,105
11827882,67
11828706,68
11829530,67
11830354,109
11831178,135
11832005,150
11832829,143
11833653,123
11834477,111
11835301,112
11836125,130
11836949,158
11837773,177
11838600,171
11839424,143
11840248,118
11841072,109
11841896,119
11842721,144
11843545,168
11844369,173
11845196,157
11846020,138
11846844,130
11847669,142
11848493,171
11849317,205
11850141,223
11850965,218
11851793,201
11852617,192
11853441,198
11854265,223
11855089,255
11855913,273
11856737,268
11857561,250
11858389,234
11859213,233
11860037,248
11860861,279
11861685,307
11862509,321
11863333,314
11864157,297
11864985,287
11865809,298
11866633,331
11867457,376
11868281,418
11869105,431
11869929,416
11870754,401
11871581,400
11872405,423
11873229,475
11874053,542
11874877,607
11875702,607
11876526,561
11877350,525
11878177,532
11879001,597
11879825,715
11880649,765
11881473,762
11882297,740
11883121,731
11883945,718
11884772,715
11885596,735
11886419,756
11887243,741
11888066,706
11888890,669
11889713,656
11890537,654
11891364,669
11892188,712
11893011,734
11893835,732
11894659,706
11895482,679
11896306,674
11897129,685
11897956,726
11898780,759
11899604,761
11900428,760
11901251,738
11902075,708
11902898,718
11903722,753
11904549,656
11905373,508
11906196,488
11907020,538
11907844,616
11908668,597
11909491,477
11910318,387
11911142,331
11911965,315
11912789,335
11913613,369
11914437,374
11915260,338
11916084,283
11916911,233
11917735,209
11918558,215
11919382,236
11920206,249
11921029,233
11921853,192
11922677,141
11923504,103
11924327,89
11925151,90
11925975,97
11926799,97
11927622,81
11928446,65
11929269,72
11930096,74
11930920,72
11931744,68
11932567,62
11933391,62
11934214,62
11935038,68
11935861,73
11936685,76
11937512,73
11938335,70
11939159,66
11939982,65
11940806,68
11941630,73
11942454,76
11943277,77
11944104,76
11944928,74
11945752,71
11946576,70
11947400,73
11948223,74
11949047,76
11949871,77
11950698,78
11951522,77
11952346,78
11953169,77
11953993,77
11954817,76
11955641,77
11956464,77
11957292,79
11958115,82
11958939,82
11959763,79
11960587,73
11961410,69
11962234,69
11963058,73
11963885,76
11964709,76
11965533,73
11966357,67
11967180,62
11968004,62
11968828,67
11969652,74
11970479,76
11971303,74
11972126,69
11972950,62
11973774,59
11974598,62
11975421,68
11976245,72
11977072,71
11977896,67
11978720,60
11979544,55
11980367,100
11981191,96
11982015,67
11982839,96
11983666,127
11984490,179
11985313,237
11986137,267
11986960,264
11987784,253
11988608,256
11989432,283
11990268,333
11991092,393
11991916,448
11992740,471
11993564,478
11994388,502
11995212,587
11996040,719
11996868,767
11997692,776
11998516,770
11999339,740
12000163,689
12000988,664
12001811,663
12002635,687
12003463,726
12004287,739
12005111,735
12005935,705
12006759,687
12007583,691
12008407,731
12009231,755
12010059,708
12010883,680
12011707,713
12012531,724
12013355,710
12014179,594
12015003,425
12015827,340
12016655,295
12017478,286
12018302,294
12019127,288
12019951,256
12020775,198
12021599,134
12022423,99
12023251,90
12024075,94
12024899,92
12025723,81
12026547,61
12027371,65
12028195,69
12029019,71
12029847,69
12030671,65
12031495,63
12032319,65
12033143,68
12033967,72
12034791,74
12035615,74
12036442,72
12037266,71
12038090,71
12038914,72
12039738,71
12040562,71
12041386,72
12042210,73
12043037,75
12043860,78
12044684,79
12045507,78
12046331,76
12047154,74
12047978,74
12048802,76
12049629,80
12050452,84
12051276,82
12052100,77
12052923,70
12053747,65
12054571,68
12055394,73
12056218,78
12057045,78
12057869,74
12058692,68
12059516,61
12060339,60
12061163,66
12061987,71
12062811,74
12063638,74
12064461,69
12065285,62
12066109,59
12066932,60
12067756,65
12068579,69
12069403,69
12070230,66
12071054,61
12071878,117
12072701,142
12073525,149
12074348,153
12075172,166
12075996,195
12076823,237
12077647,281
12078470,313
12079294,333
12080118,347
12080941,367
12081765,399
12082588,448
12083415,504
12084239,566
12085063,657
12085887,744
12086710,724
12087534,667
12088357,656
12089181,684
12090008,751
12090832,784
12091655,753
12092479,680
12093302,657
12094126,657
12094950,672
12095773,724
12096600,737
12097423,736
12098247,751
12099071,710
12099895,674
12100718,676
12101542,741
12102369,730
12103193,607
12104017,577
12104840,618
12105664,621
12106488,556
12107312,467
12108136,400
12108963,352
12109786,323
12110610,305
12111434,284
12112258,263
12113082,235
12113905,211
12114729,182
12115556,155
12116380,129
12117204,105
12118028,85
12118851,67
12119675,62
12120499,63
12121322,64
12122150,64
12122974,67
12123797,70
12124621,72
12125445,72
12126268,71
12127093,70
12127916,67
12128743,67
12129567,70
12130391,73
12131215,75
12132039,77
12132862,74
12133686,72
12134510,69
12135333,68
12136161,73
12136985,75
12137808,79
12138632,78
12139456,76
12140279,74
12141103,73
12141927,75
12142754,78
12143578,80
12144401,81
12145225,80
12146049,78
12146873,75
12147696,74
12148520,75
12149347,76
12150171,76
12150994,75
12151818,74
12152642,71
12153466,69
12154289,69
12155114,70
12155941,70
12156765,70
12157589,69
12158412,67
12159237,67
12160060,65
12160884,66
12161708,66
12162535,66
12163359,65
12164183,64
12165007,64
12165831,63
12166655,64
12167479,64
12168303,64
12169130,63
12169954,62
12170778,61
12171602,61
12172426,60
12173250,97
12174074,109
12174898,124
12175725,140
12176549,159
12177373,178
12178197,194
12179021,208
12179845,222
12180668,236
12181492,250
12182320,263
12183144,276
12183968,287
12184791,297
12185615,306
12186439,318
12187263,326
12188087,335
12188914,344
12189738,352
12190562,360
12191386,365
12192210,375
12193034,383
12193858,391
12194682,399
12195509,408
12196333,420
12197157,434
12197980,454
12198804,477
12199628,500
12200452,517
12201276,526
12202103,533
12202927,551
12203750,587
12204574,638
12205398,680
12206222,701
12207046,709
12207870,709
12208697,691
12209521,661
12210345,642
12211169,652
12211993,673
12212817,688
12213641,687
12214465,665
12215293,629
12216117,597
12216941,588
12217765,597
12218589,616
12219413,627
12220237,617
12221061,593
12221888,563
12222712,545
12223536,539
12224360,540
12225184,546
12226008,548
12226832,546
12227656,541
12228484,534
12229308,530
12230132,526
12230956,530
12231780,535
12232604,546
12233427,552
12234255,553
12235079,552
12235903,546
12236727,543
12237551,541
12238375,543
12239199,548
12240023,546
12240851,541
12241674,524
12242498,509
12243323,496
12244147,488
12244971,482
12245794,476
12246618,470
12247446,461
12248270,450
12249094,438
12249918,425
12250741,411
12251565,396
12252389,384
12253213,373
12254040,362
12254864,354
12255688,349
12256512,347
12257336,348
12258160,348
12258984,344
12259808,338
12260636,329
12261460,320
12262284,313
12263108,310
12263932,309
12264756,308
12265580,307
12266404,304
12267232,301
12268056,297
12268880,293
12269704,288
12270528,283
12271352,277
12272176,273
12273000,272
12273828,272
12274652,271
12275476,270
12276300,264
12277124,254
12277948,242
12278772,228
12279596,215
12280424,209
12281248,208
12282072,206
12282896,202
12283720,190
12284544,176
12285369,162
12286193,153
12287020,151
12287844,147
12288668,144
12289493,138
12290317,133
12291141,126
12291965,118
12292789,112
12293616,108
12294445,104
12295269,99
12296093,94
12296917,60
12297741,59
12298565,60
12299389,60
12300216,60
12301040,59
12301864,59
12302688,59
12303512,60
12304336,60
12305160,61
12305984,63
12306811,64
12307634,78
12308458,102
12309282,94
12310105,65
12310929,85
12311752,55
12312576,62
12313403,63
12314226,58
12315050,80
12315874,50
12316697,67
12317521,66
12318345,66
12319168,63
12319995,231
12320819,280
12321642,656
12322466,571
12323290,364
12324114,120
12324937,72
12325761,77
12326588,47
12327412,360
12328235,730
12329059,56
12329882,88
12330706,284
12331530,684
12332354,86
12333181,74
12334004,599
12334828,120
12335651,45
12336475,418
12337299,103
12338122,72
12338946,720
12339773,42
12340597,270
12341421,118
12342244,83
12343068,303
12343891,55
12344715,669
12345539,99
12346366,626
12347189,84
12348013,660
12348837,99
12349660,673
12350484,86
12351308,646
12352131,91
12352958,644
12353782,90
12354605,611
12355429,90
12356253,314
12357076,80
12357900,325
12358723,83
12359550,344
12360374,65
12361197,348
12362021,83
12362845,109
12363668,182
12364492,89
12365316,532
12366143,53
12366966,608
12367790,69
12368614,676
12369438,67
12370262,658
12371085,54
12371909,467
12372736,78
12373560,116
12374384,249
12375208,85
12376031,577
12376855,61
12377679,141
12378503,256
12379330,102
12380154,633
12380977,78
12381801,615
12382625,78
12383449,497
12384272,80
12385096,336
12385923,72
12386747,376
12387571,62
12388395,346
12389218,65
12390042,209
12390866,86
12391689,136
12392517,276
12393341,104
12394164,495
12394988,92
12395812,591
12396635,71
12397460,584
12398283,56
12399110,278
12399934,122
12400758,115
12401582,442
12402406,82
12403229,593
12404053,68
12404877,605
12405704,70
12406528,339
12407351,104
12408175,179
12408999,248
12409822,95
12410646,345
12411470,87
12412306,490
12413130,76
12413954,468
12414778,86
12415602,184
12416426,221
12417250,59
12418074,555
12418901,71
12419726,639
12420550,90
12421374,638
12422198,95
12423021,621
12423845,96
12424670,600
12425497,104
12426321,549
12427145,93
12427969,539
12428794,92
12429618,512
12430442,93
12431266,531
12432093,78
12432917,559
12433741,85
12434565,551
12435389,76
12436213,581
12437037,65
12437861,641
12438689,69
12439513,669
12440337,89
12441161,449
12441985,95
12442810,207
12443633,157
12444457,67
12445285,546
12446109,79
12446933,590
12447757,87
12448581,188
12449405,414
12450229,63
12451053,582
12451881,85
12452705,59
12453529,628
12454353,90
12455177,451
12456001,119
12456826,65
12457649,578
12458477,74
12459301,528
12460125,105
12460949,74
12461773,444
12462597,64
12463421,574
12464245,74
12465072,138
12465895,206
12466719,89
12467542,539
12468366,81
12469190,537
12470013,89
12470837,73
12471664,617
12472487,99
12473311,265
12474135,218
12474958,89
12475782,545
12476606,103
12477429,67
12478253,461
12479075,344
12479898,93
12480722,260
12481546,201
12482369,88
12483193,569
12484016,110
12484843,81
12485667,457
12486491,146
12487315,89
12488138,333
12488962,580
12489785,87
12490609,74
12491433,578
12492254,340
12493078,86
12493902,93
12494725,225
12495549,614
12496373,158
12497196,68
12498020,78
12498841,317
12499665,376
12500489,65
12501313,65
12502136,464
12502960,424
12503783,78
12504607,73
12505429,656
12506252,112
12507076,91
12507900,243
12508723,492
12509547,92
12510371,98
12511194,628
12512021,87
12512845,73
12513668,594
12514492,91
12515316,85
12516139,553
12516963,98
12517786,92
12518613,533
12519437,120
12520261,93
12521084,528
12521908,126
12522731,89
12523555,565
12524379,114
12525206,78
12526030,537
12526853,131
12527677,73
12528501,526
12529325,182
12530149,80
12530972,399
12531800,167
12532623,80
12533447,534
12534271,123
12535095,86
12535918,544
12536742,106
12537566,75
12538393,571
12539217,89
12540041,88
12540865,565
12541688,99
12542512,90
12543336,470
12544160,297
12544987,107
12545811,398
12546634,426
12547458,76
12548282,207
12549106,472
12549930,100
12550753,91
12551581,572
12552405,67
12553228,77
12554052,558
12554876,100
12555699,91
12556524,563
12557347,107
12558174,84
12558998,528
12559822,191
12560646,99
12561470,454
12562293,227
12563117,76
12563941,303
12564768,230
12565592,99
12566415,456
12567239,170
12568063,87
12568886,520
12569710,179
12570534,95
12571361,376
12572184,409
12573008,92
12573832,80
12574656,572
12575480,91
12576304,88
12577127,393
12577955,348
12578778,89
12579603,76
12580426,549
12581250,184
12582074,95
12582898,85
12583722,246
12584550,598
12585373,241
12586197,85
12587021,89
12587845,78
12588669,545
12589493,580
12590317,126
12591144,85
12591968,74
12592792,71
12593620,369
12594444,581
12595268,387
12596092,78
12596916,92
12597743,80
12598567,211
12599391,588
12600214,487
12601038,88
12601862,87
12602686,90
12603510,285
12604337,581
12605161,243
12605985,93
12606809,88
12607633,225
12608457,596
12609281,88
12610104,92
12610932,262
12611756,570
12612580,92
12613404,83
12614227,79
12615051,631
12615875,593
12616699,87
12617527,96
12618350,88
12619174,529
12619998,581
12620822,88
12621646,88
12622470,99
12623293,564
12624120,286
12624944,91
12625768,81
12626592,144
12627416,557
12628240,273
12629064,89
12629887,100
12630715,91
12631539,382
12632363,595
12633187,164
12634011,87
12634835,98
12635659,83
12636483,235
12637310,605
12638134,470
12638958,95
12639782,91
12640606,82
12641430,83
12642254,417
12643078,559
12643905,427
12644730,92
12645554,94
12646378,93
12647201,218
12648025,570
12648849,159
12649674,100
12650501,86
12651325,567
12652149,426
12652973,86
12653797,94
12654621,257
12655445,595
12656269,92
12657096,91
12657920,577
12658744,190
12659568,104
12660392,131
12661216,564
12662040,87
12662864,99
12663692,456
12664516,149
12665340,93
12666163,216
12666987,501
12667811,92
12668636,89
12669459,565
12670287,101
12671111,81
12671934,408
12672759,454
12673582,90
12674406,91
12675230,562
12676054,197
12676881,91
12677705,112
12678529,572
12679353,97
12680177,93
12681001,593
12681825,114
12682649,94
12683476,305
12684300,475
12685124,92
12685948,88
12686773,358
12687597,419
12688421,91
12689245,81
12690072,243
12690896,587
12691721,125
12692545,104
12693369,96
12694193,177
12695017,564
12695841,400
12696669,86
12697493,91
12698317,98
12699141,123
12699965,569
12700789,571
12701613,256
12702437,87
12703265,97
12704089,95
12704913,88
12705737,75
12706561,88
12707385,181
12708209,524
12709033,578
12709861,316
12710685,88
12711509,103
12712333,99
12713157,74
12713981,89
12714805,268
12715629,564
12716457,529
12717281,226
12718105,97
12718929,99
12719753,98
12720577,109
12721401,541
12722225,578
12723053,239
12723877,87
12724701,92
12725525,91
12726349,122
12727173,561
12727997,553
12728821,347
12729648,90
12730471,96
12731295,101
12732118,86
12732942,543
12733766,560
12734589,555
12735413,100
12736240,104
12737063,104
12737887,87
12738711,136
12739535,541
12740358,559
12741182,228
12742005,97
12742833,94
12743656,85
12744480,221
12745303,561
12746127,187
12746951,99
12747775,85
12748598,85
12749425,561
12750249,422
12751073,92
12751896,91
12752720,89
12753544,217
12754367,569
12755191,540
12756018,183
12756842,78
12757666,90
12758489,105
12759313,84
12760136,77
12760960,145
12761784,456
12762611,557
12763435,549
12764258,167
12765082,94
12765905,97
12766729,106
12767553,89
12768377,468
12769204,545
12770027,582
12770851,194
12771675,86
12772499,103
12773322,96
12774146,88
12774969,305
12775797,580
12776620,544
12777444,217
12778267,101
12779091,106
12779914,89
12780738,164
12781562,539
12782388,469
12783212,89
12784035,103
12784859,92
12785683,523
12786507,549
12787330,96
12788154,99
12788981,87
12789805,525
12790629,369
12791452,95
12792276,91
12793100,93
12793923,543
12794747,536
