time,time_ms,load_g
2021-03-21 07:26:49,70017624,-268.22
2021-03-21 07:26:50,70018418,-268.23
2021-03-21 07:26:51,70019212,-268.12
2021-03-21 07:26:52,70020006,-268.22
2021-03-21 07:26:53,70020800,-268.23
2021-03-21 07:26:53,70021593,-268.27
2021-03-21 07:26:54,70022387,-268.17
2021-03-21 07:26:55,70023181,-268.23
2021-03-21 07:26:56,70024074,-268.26
2021-03-21 07:26:57,70024868,-268.16
2021-03-21 07:26:57,70025662,-268.19
2021-03-21 07:26:58,70026456,-268.14
2021-03-21 07:26:59,70027250,-268.23
2021-03-21 07:27:00,70028043,-268.23
2021-03-21 07:27:01,70028837,-268.19
2021-03-21 07:27:01,70029631,-268.28
2021-03-21 07:27:02,70030425,-268.24
2021-03-21 07:27:03,70031219,-268.26
2021-03-21 07:27:04,70032013,-268.15
2021-03-21 07:27:05,70032906,-268.23
2021-03-21 07:27:05,70033700,-268.13
2021-03-21 07:27:06,70034494,-268.14
2021-03-21 07:27:07,70035287,-268.21
2021-03-21 07:27:08,70036081,-268.23
2021-03-21 07:27:09,70036876,-268.31
2021-03-21 07:27:09,70037670,-268.3
2021-03-21 07:27:10,70038464,-268.28
2021-03-21 07:27:11,70039258,-268.2
2021-03-21 07:27:12,70040052,-268.19
2021-03-21 07:27:13,70040846,-268.23
2021-03-21 07:27:14,70041739,-268.21
2021-03-21 07:27:14,70042534,-268.13
2021-03-21 07:27:15,70043328,-268.24
2021-03-21 07:27:16,70044122,-268.25
2021-03-21 07:27:17,70044917,-268.31
2021-03-21 07:27:18,70045711,-268.22
2021-03-21 07:27:18,70046505,-268.24
2021-03-21 07:27:19,70047300,-268.25
2021-03-21 07:27:20,70048094,-268.2
2021-03-21 07:27:21,70048888,-268.22
2021-03-21 07:27:22,70049782,-268.25
2021-03-21 07:27:22,70050576,-268.18
2021-03-21 07:27:23,70051370,-268.19
2021-03-21 07:27:24,70052165,-268.18
2021-03-21 07:27:25,70052959,-268.18
2021-03-21 07:27:26,70053753,-268.25
2021-03-21 07:27:26,70054547,-268.25
2021-03-21 07:27:27,70055342,-268.25
2021-03-21 07:27:28,70056136,-268.22
2021-03-21 07:27:29,70056930,-268.19
2021-03-21 07:27:30,70057725,-268.17
2021-03-21 07:27:30,70058618,-268.2
2021-03-21 07:27:31,70059412,-268.28
2021-03-21 07:27:32,70060207,-268.23
2021-03-21 07:27:33,70061001,-268.23
2021-03-21 07:27:34,70061795,-268.31
2021-03-21 07:27:34,70062590,-268.3
2021-03-21 07:27:35,70063384,-268.22
2021-03-21 07:27:36,70064178,-268.25
2021-03-21 07:27:37,70064972,-268.18
2021-03-21 07:27:38,70065766,-268.31
2021-03-21 07:27:38,70066561,-268.19
2021-03-21 07:27:39,70067454,-268.16
2021-03-21 07:27:40,70068248,-268.21
2021-03-21 07:27:41,70069042,-268.11
2021-03-21 07:27:42,70069836,-268.16
2021-03-21 07:27:42,70070631,-268.23
2021-03-21 07:27:43,70071425,-268.24
2021-03-21 07:27:44,70072219,-268.17
2021-03-21 07:27:45,70073013,-268.23
2021-03-21 07:27:46,70073807,-268.18
2021-03-21 07:27:46,70074601,-268.25
2021-03-21 07:27:47,70075495,-268.25
2021-03-21 07:27:48,70076289,-268.14
2021-03-21 07:27:49,70077083,-268.28
2021-03-21 07:27:50,70077877,-268.12
2021-03-21 07:27:50,70078671,-268.23
2021-03-21 07:27:51,70079465,-268.19
2021-03-21 07:27:52,70080259,-268.15
2021-03-21 07:27:53,70081053,-268.2
2021-03-21 07:27:54,70081847,-268.18
2021-03-21 07:27:54,70082641,-268.22
2021-03-21 07:27:55,70083435,-268.26
2021-03-21 07:27:56,70084328,-268.28
2021-03-21 07:27:57,70085122,-268.14
2021-03-21 07:27:58,70085916,-268.16
2021-03-21 07:27:59,70086710,-268.19
2021-03-21 07:27:59,70087504,-268.28
2021-03-21 07:28:00,70088299,-268.2
2021-03-21 07:28:01,70089093,-268.26
2021-03-21 07:28:02,70089887,-268.28
2021-03-21 07:28:02,70090681,-268.19
2021-03-21 07:28:03,70091476,-268.2
2021-03-21 07:28:04,70092270,-268.22
2021-03-21 07:28:05,70093163,-268.21
2021-03-21 07:28:06,70093957,-268.21
2021-03-21 07:28:07,70094751,-268.19
2021-03-21 07:28:07,70095545,-268.17
2021-03-21 07:28:08,70096339,-268.23
2021-03-21 07:28:09,70097133,-268.18
2021-03-21 07:28:10,70097928,-268.22
2021-03-21 07:28:11,70098722,-268.24
2021-03-21 07:28:11,70099516,-268.16
2021-03-21 07:28:12,70100310,-268.15
2021-03-21 07:28:13,70101104,-268.17
2021-03-21 07:28:14,70101997,-268.14
2021-03-21 07:28:15,70102791,-268.29
2021-03-21 07:28:15,70103586,-268.34
2021-03-21 07:28:16,70104380,-268.2
2021-03-21 07:28:17,70105174,-268.31
2021-03-21 07:28:18,70105969,-268.16
2021-03-21 07:28:19,70106763,-268.17
2021-03-21 07:28:19,70107557,-268.18
2021-03-21 07:28:20,70108351,-268.27
2021-03-21 07:28:21,70109146,-268.33
2021-03-21 07:28:22,70110039,-268.26
2021-03-21 07:28:23,70110833,-268.19
2021-03-21 07:28:23,70111628,-268.24
2021-03-21 07:28:24,70112422,-268.28
2021-03-21 07:28:25,70113216,-268.17
2021-03-21 07:28:26,70114010,-268.08
2021-03-21 07:28:27,70114804,-268.18
2021-03-21 07:28:27,70115598,-268.13
2021-03-21 07:28:28,70116392,-268.23
2021-03-21 07:28:29,70117186,-268.16
2021-03-21 07:28:30,70117980,-268.25
2021-03-21 07:28:31,70118874,-268.22
2021-03-21 07:28:31,70119668,-268.16
2021-03-21 07:28:32,70120462,-268.12
2021-03-21 07:28:33,70121256,-268.19
2021-03-21 07:28:34,70122050,-268.27
2021-03-21 07:28:35,70122844,-268.19
2021-03-21 07:28:35,70123638,-268.17
2021-03-21 07:28:36,70124433,-268.12
2021-03-21 07:28:37,70125227,-268.25
2021-03-21 07:28:38,70126021,-268.31
2021-03-21 07:28:39,70126815,-268.25
2021-03-21 07:28:39,70127709,-268.22
2021-03-21 07:28:40,70128503,-268.28
2021-03-21 07:28:41,70129297,-268.24
2021-03-21 07:28:42,70130092,-268.17
2021-03-21 07:28:43,70130886,-268.2
2021-03-21 07:28:43,70131680,-268.22
2021-03-21 07:28:44,70132474,-268.19
2021-03-21 07:28:45,70133268,-268.18
2021-03-21 07:28:46,70134063,-268.17
2021-03-21 07:28:47,70134857,-268.35
2021-03-21 07:28:48,70135750,-268.23
2021-03-21 07:28:48,70136544,-268.24
2021-03-21 07:28:49,70137338,-268.23
2021-03-21 07:28:50,70138132,-268.11
2021-03-21 07:28:51,70138926,-268.23
2021-03-21 07:28:52,70139720,-268.23
2021-03-21 07:28:52,70140514,-268.23
2021-03-21 07:28:53,70141308,-268.19
2021-03-21 07:28:54,70142102,-268.14
2021-03-21 07:28:55,70142896,-268.3
2021-03-21 07:28:55,70143690,-268.26
2021-03-21 07:28:56,70144583,-268.25
2021-03-21 07:28:57,70145378,-268.15
2021-03-21 07:28:58,70146172,-268.13
2021-03-21 07:28:59,70146966,-268.17
2021-03-21 07:29:00,70147760,-268.21
2021-03-21 07:29:00,70148554,-268.08
2021-03-21 07:29:01,70149348,-268.21
2021-03-21 07:29:02,70150143,-268.11
2021-03-21 07:29:03,70150937,-268.24
2021-03-21 07:29:04,70151731,-268.24
2021-03-21 07:29:04,70152525,-268.18
2021-03-21 07:29:05,70153419,-268.18
2021-03-21 07:29:06,70154213,-268.16
2021-03-21 07:29:07,70155007,-268.2
2021-03-21 07:29:08,70155802,-268.21
2021-03-21 07:29:08,70156596,-268.18
2021-03-21 07:29:09,70157390,-268.25
2021-03-21 07:29:10,70158184,-268.23
2021-03-21 07:29:11,70158979,-268.15
2021-03-21 07:29:12,70159773,-268.18
2021-03-21 07:29:12,70160567,-268.14
2021-03-21 07:29:13,70161461,-268.13
2021-03-21 07:29:14,70162255,-268.16
2021-03-21 07:29:15,70163049,-268.16
2021-03-21 07:29:16,70163844,-268.17
2021-03-21 07:29:16,70164638,-268.18
2021-03-21 07:29:17,70165432,-268.28
2021-03-21 07:29:18,70166226,-268.28
2021-03-21 07:29:19,70167021,-268.33
2021-03-21 07:29:20,70167815,-268.28
2021-03-21 07:29:20,70168609,-268.2
2021-03-21 07:29:21,70169403,-268.13
2021-03-21 07:29:22,70170297,-268.18
2021-03-21 07:29:23,70171091,-268.18
2021-03-21 07:29:24,70171885,-268.13
2021-03-21 07:29:24,70172679,-268.22
2021-03-21 07:29:25,70173473,-268.12
2021-03-21 07:29:26,70174267,-268.22
2021-03-21 07:29:27,70175061,-268.12
2021-03-21 07:29:28,70175855,-268.17
2021-03-21 07:29:28,70176649,-268.18
2021-03-21 07:29:29,70177443,-268.11
2021-03-21 07:29:30,70178238,-268.21
2021-03-21 07:29:31,70179131,-268.19
2021-03-21 07:29:32,70179925,-268.23
2021-03-21 07:29:33,70180719,-268.19
2021-03-21 07:29:33,70181514,-268.16
2021-03-21 07:29:34,70182308,-268.26
2021-03-21 07:29:35,70183102,-268.23
2021-03-21 07:29:36,70183896,-268.31
2021-03-21 07:29:36,70184690,-268.23
2021-03-21 07:29:37,70185484,-268.13
2021-03-21 07:29:38,70186278,-268.14
2021-03-21 07:29:39,70187172,-268.21
2021-03-21 07:29:40,70187966,-268.11
2021-03-21 07:29:41,70188760,-268.15
2021-03-21 07:29:41,70189554,-268.14
2021-03-21 07:29:42,70190348,-268.21
2021-03-21 07:29:43,70191142,-268.2
2021-03-21 07:29:44,70191936,-268.17
2021-03-21 07:29:45,70192730,-268.15
2021-03-21 07:29:45,70193524,-268.16
2021-03-21 07:29:46,70194318,-268.14
2021-03-21 07:29:47,70195112,-268.2
2021-03-21 07:29:48,70196005,-268.08
2021-03-21 07:29:49,70196799,-268.08
2021-03-21 07:29:49,70197593,-268.16
2021-03-21 07:29:50,70198388,-268.17
2021-03-21 07:29:51,70199182,-268.19
2021-03-21 07:29:52,70199976,-268.15
2021-03-21 07:29:53,70200770,-268.13
2021-03-21 07:29:53,70201564,-268.17
2021-03-21 07:29:54,70202358,-268.13
2021-03-21 07:29:55,70203152,-268.22
2021-03-21 07:29:56,70203946,-268.24
2021-03-21 07:29:57,70204839,-268.21
2021-03-21 07:29:57,70205633,-268.2
2021-03-21 07:29:58,70206427,-268.24
2021-03-21 07:29:59,70207221,-268.21
2021-03-21 07:30:00,70208015,-268.22
2021-03-21 07:30:01,70208810,-268.08
2021-03-21 07:30:01,70209604,-268.13
2021-03-21 07:30:02,70210398,-268.21
2021-03-21 07:30:03,70211193,-268.26
2021-03-21 07:30:04,70211987,-268.2
2021-03-21 07:30:05,70212781,-268.21
2021-03-21 07:30:05,70213674,-268.23
2021-03-21 07:30:06,70214469,-268.22
2021-03-21 07:30:07,70215263,-268.22
2021-03-21 07:30:08,70216057,-268.25
2021-03-21 07:30:09,70216851,-268.19
2021-03-21 07:30:09,70217645,-268.25
2021-03-21 07:30:10,70218439,-268.22
2021-03-21 07:30:11,70219233,-268.24
2021-03-21 07:30:12,70220027,-268.2
2021-03-21 07:30:13,70220821,-268.14
2021-03-21 07:30:13,70221715,-268.25
2021-03-21 07:30:14,70222509,-268.27
2021-03-21 07:30:15,70223302,-268.22
2021-03-21 07:30:16,70224096,-268.26
2021-03-21 07:30:17,70224890,-268.22
2021-03-21 07:30:17,70225684,-268.2
2021-03-21 07:30:18,70226478,-268.21
2021-03-21 07:30:19,70227272,-268.2
2021-03-21 07:30:20,70228066,-268.17
2021-03-21 07:30:21,70228860,-268.18
2021-03-21 07:30:21,70229654,-268.26
2021-03-21 07:30:22,70230547,-268.19
2021-03-21 07:30:23,70231341,-268.2
2021-03-21 07:30:24,70232135,-268.26
2021-03-21 07:30:25,70232930,-268.19
2021-03-21 07:30:25,70233724,-268.21
2021-03-21 07:30:26,70234518,-268.18
2021-03-21 07:30:27,70235312,-268.26
2021-03-21 07:30:28,70236106,-268.28
2021-03-21 07:30:29,70236900,-268.21
2021-03-21 07:30:29,70237695,-268.28
2021-03-21 07:30:30,70238489,-268.25
2021-03-21 07:30:31,70239382,-268.23
2021-03-21 07:30:32,70240177,-268.24
2021-03-21 07:30:33,70240971,-268.21
2021-03-21 07:30:34,70241765,-268.29
2021-03-21 07:30:34,70242560,-268.23
2021-03-21 07:30:35,70243354,-268.22
2021-03-21 07:30:36,70244148,-268.19
2021-03-21 07:30:37,70245042,-268.13
2021-03-21 07:30:38,70245837,-268.13
2021-03-21 07:30:38,70246631,-268.23
2021-03-21 07:30:39,70247525,-268.29
2021-03-21 07:30:40,70248319,-268.24
2021-03-21 07:30:41,70249114,-268.27
2021-03-21 07:30:42,70249908,-268.18
2021-03-21 07:30:42,70250702,-268.24
2021-03-21 07:30:43,70251497,-268.15
2021-03-21 07:30:44,70252291,-268.18
2021-03-21 07:30:45,70253085,-268.32
2021-03-21 07:30:46,70253879,-268.29
2021-03-21 07:30:46,70254673,-268.23
2021-03-21 07:30:47,70255468,-268.22
2021-03-21 07:30:48,70256361,-268.28
2021-03-21 07:30:49,70257155,-268.23
2021-03-21 07:30:50,70257949,-268.32
2021-03-21 07:30:51,70258743,-268.21
2021-03-21 07:30:51,70259537,-268.27
2021-03-21 07:30:52,70260331,-268.2
2021-03-21 07:30:53,70261126,-268.16
2021-03-21 07:30:54,70261920,-268.19
2021-03-21 07:30:54,70262714,-268.23
2021-03-21 07:30:55,70263509,-268.27
2021-03-21 07:30:56,70264303,-268.21
2021-03-21 07:30:57,70265097,-268.23
2021-03-21 07:30:58,70265891,-268.18
2021-03-21 07:30:58,70266685,-268.19
2021-03-21 07:30:59,70267479,-268.27
2021-03-21 07:31:00,70268273,-268.28
2021-03-21 07:31:01,70269067,-268.17
2021-03-21 07:31:02,70269861,-268.3
2021-03-21 07:31:02,70270656,-268.17
2021-03-21 07:31:03,70271450,-268.2
2021-03-21 07:31:04,70272244,-268.26
2021-03-21 07:31:05,70273038,-268.2
2021-03-21 07:31:06,70273932,-268.22
2021-03-21 07:31:06,70274726,-268.18
2021-03-21 07:31:07,70275520,-268.15
2021-03-21 07:31:08,70276315,-268.16
2021-03-21 07:31:09,70277109,-268.14
2021-03-21 07:31:10,70277903,-268.18
2021-03-21 07:31:10,70278698,-268.23
2021-03-21 07:31:11,70279492,-268.26
2021-03-21 07:31:12,70280287,-268.27
2021-03-21 07:31:13,70281081,-268.22
2021-03-21 07:31:14,70281974,-268.15
2021-03-21 07:31:15,70282769,-268.28
2021-03-21 07:31:15,70283563,-268.2
2021-03-21 07:31:16,70284357,-268.18
2021-03-21 07:31:17,70285151,-268.25
2021-03-21 07:31:18,70285946,-268.28
2021-03-21 07:31:19,70286740,-268.27
2021-03-21 07:31:19,70287534,-268.23
2021-03-21 07:31:20,70288329,-268.24
2021-03-21 07:31:21,70289123,-268.29
2021-03-21 07:31:22,70289918,-268.25
2021-03-21 07:31:23,70290811,-268.23
2021-03-21 07:31:23,70291606,-268.22
2021-03-21 07:31:24,70292400,-268.27
2021-03-21 07:31:25,70293195,-268.22
2021-03-21 07:31:26,70293989,-268.21
2021-03-21 07:31:27,70294783,-268.19
2021-03-21 07:31:27,70295578,-268.22
2021-03-21 07:31:28,70296372,-268.18
2021-03-21 07:31:29,70297167,-268.21
2021-03-21 07:31:30,70297961,-268.28
2021-03-21 07:31:31,70298756,-268.23
2021-03-21 07:31:31,70299649,-268.29
2021-03-21 07:31:32,70300444,-268.27
2021-03-21 07:31:33,70301238,-268.25
2021-03-21 07:31:34,70302032,-268.19
2021-03-21 07:31:35,70302827,-268.25
2021-03-21 07:31:35,70303621,-268.33
2021-03-21 07:31:36,70304415,-268.3
2021-03-21 07:31:37,70305210,-268.22
2021-03-21 07:31:38,70306004,-268.28
2021-03-21 07:31:39,70306799,-268.26
2021-03-21 07:31:39,70307692,-268.26
2021-03-21 07:31:40,70308486,-268.26
2021-03-21 07:31:41,70309281,-268.33
2021-03-21 07:31:42,70310075,-268.38
2021-03-21 07:31:43,70310869,-268.3
2021-03-21 07:31:43,70311664,-268.34
2021-03-21 07:31:44,70312458,-268.29
2021-03-21 07:31:45,70313252,-268.39
2021-03-21 07:31:46,70314047,-268.27
2021-03-21 07:31:47,70314841,-268.28
2021-03-21 07:31:47,70315635,-268.38
2021-03-21 07:31:48,70316529,-268.31
2021-03-21 07:31:49,70317323,-268.33
2021-03-21 07:31:50,70318117,-268.29
2021-03-21 07:31:51,70318912,-268.3
2021-03-21 07:31:51,70319706,-268.28
2021-03-21 07:31:52,70320500,-268.24
2021-03-21 07:31:53,70321295,-268.26
2021-03-21 07:31:54,70322089,-268.2
2021-03-21 07:31:55,70322883,-268.25
2021-03-21 07:31:55,70323678,-268.31
2021-03-21 07:31:56,70324472,-268.28
2021-03-21 07:31:57,70325365,-268.32
2021-03-21 07:31:58,70326159,-268.24
2021-03-21 07:31:59,70326953,-268.26
2021-03-21 07:32:00,70327748,-268.26
2021-03-21 07:32:00,70328542,-268.24
2021-03-21 07:32:01,70329336,-268.31
2021-03-21 07:32:02,70330130,-268.23
2021-03-21 07:32:03,70330924,-268.19
2021-03-21 07:32:03,70331718,-268.25
2021-03-21 07:32:04,70332512,-268.25
2021-03-21 07:32:05,70333406,-268.25
2021-03-21 07:32:06,70334200,-268.25
2021-03-21 07:32:07,70334994,-268.28
2021-03-21 07:32:08,70335788,-268.24
2021-03-21 07:32:08,70336582,-268.23
2021-03-21 07:32:09,70337376,-268.27
2021-03-21 07:32:10,70338170,-268.3
2021-03-21 07:32:11,70338964,-268.27
2021-03-21 07:32:12,70339759,-268.27
2021-03-21 07:32:12,70340553,-268.3
2021-03-21 07:32:13,70341347,-268.34
2021-03-21 07:32:14,70342240,-268.35
2021-03-21 07:32:15,70343034,-268.32
2021-03-21 07:32:16,70343829,-268.27
2021-03-21 07:32:16,70344623,-268.34
2021-03-21 07:32:17,70345417,-268.29
2021-03-21 07:32:18,70346211,-268.4
2021-03-21 07:32:19,70347005,-268.38
2021-03-21 07:32:20,70347799,-268.27
2021-03-21 07:32:20,70348594,-268.29
2021-03-21 07:32:21,70349388,-268.29
2021-03-21 07:32:22,70350182,-268.26
2021-03-21 07:32:23,70351075,-268.37
2021-03-21 07:32:24,70351869,-268.3
2021-03-21 07:32:24,70352663,-268.3
2021-03-21 07:32:25,70353457,-268.41
2021-03-21 07:32:26,70354251,-268.32
2021-03-21 07:32:27,70355045,-268.28
2021-03-21 07:32:28,70355840,-268.26
2021-03-21 07:32:28,70356634,-268.34
2021-03-21 07:32:29,70357428,-268.29
2021-03-21 07:32:30,70358222,-268.29
2021-03-21 07:32:31,70359016,-268.22
2021-03-21 07:32:32,70359909,-268.23
2021-03-21 07:32:32,70360704,-268.29
2021-03-21 07:32:33,70361498,-268.28
2021-03-21 07:32:34,70362292,-268.34
2021-03-21 07:32:35,70363086,-268.28
2021-03-21 07:32:36,70363880,-268.31
2021-03-21 07:32:36,70364674,-268.31
2021-03-21 07:32:37,70365468,-268.3
2021-03-21 07:32:38,70366262,-268.23
2021-03-21 07:32:39,70367056,-268.28
2021-03-21 07:32:40,70367950,-268.33
2021-03-21 07:32:41,70368744,-268.21
2021-03-21 07:32:41,70369538,-268.23
2021-03-21 07:32:42,70370332,-268.33
2021-03-21 07:32:43,70371127,-268.29
2021-03-21 07:32:44,70371921,-268.32
2021-03-21 07:32:44,70372716,-268.23
2021-03-21 07:32:45,70373510,-268.25
2021-03-21 07:32:46,70374304,-268.32
2021-03-21 07:32:47,70375099,-268.28
2021-03-21 07:32:48,70375893,-268.3
2021-03-21 07:32:49,70376787,-268.41
2021-03-21 07:32:49,70377582,-268.36
2021-03-21 07:32:50,70378376,-268.34
2021-03-21 07:32:51,70379170,-268.38
2021-03-21 07:32:52,70379964,-268.3
2021-03-21 07:32:53,70380758,-268.26
2021-03-21 07:32:53,70381552,-268.28
2021-03-21 07:32:54,70382347,-268.24
2021-03-21 07:32:55,70383141,-268.27
2021-03-21 07:32:56,70383935,-268.29
2021-03-21 07:32:56,70384729,-268.28
2021-03-21 07:32:57,70385523,-268.33
2021-03-21 07:32:58,70386317,-268.24
2021-03-21 07:32:59,70387111,-268.32
2021-03-21 07:33:00,70387905,-268.25
2021-03-21 07:33:00,70388700,-268.28
2021-03-21 07:33:01,70389494,-268.29
2021-03-21 07:33:02,70390288,-268.32
2021-03-21 07:33:03,70391082,-268.26
2021-03-21 07:33:04,70391877,-268.35
2021-03-21 07:33:04,70392671,-268.28
2021-03-21 07:33:05,70393565,-268.34
2021-03-21 07:33:06,70394359,-268.26
2021-03-21 07:33:07,70395153,-268.28
2021-03-21 07:33:08,70395948,-268.26
2021-03-21 07:33:09,70396742,-268.42
2021-03-21 07:33:09,70397536,-268.44
2021-03-21 07:33:10,70398331,-268.34
2021-03-21 07:33:11,70399125,-268.39
2021-03-21 07:33:12,70399919,-268.26
2021-03-21 07:33:12,70400714,-268.21
2021-03-21 07:33:13,70401508,-268.24
2021-03-21 07:33:14,70402402,-268.26
2021-03-21 07:33:15,70403196,-268.32
2021-03-21 07:33:16,70403991,-268.24
2021-03-21 07:33:17,70404785,-268.22
2021-03-21 07:33:17,70405580,-268.21
2021-03-21 07:33:18,70406374,-268.28
2021-03-21 07:33:19,70407168,-268.25
2021-03-21 07:33:20,70407963,-268.38
2021-03-21 07:33:21,70408757,-268.41
2021-03-21 07:33:21,70409551,-268.42
2021-03-21 07:33:22,70410346,-268.4
2021-03-21 07:33:23,70411239,-268.29
2021-03-21 07:33:24,70412033,-268.42
2021-03-21 07:33:25,70412828,-268.26
2021-03-21 07:33:25,70413622,-268.31
2021-03-21 07:33:26,70414417,-268.34
2021-03-21 07:33:27,70415211,-268.37
2021-03-21 07:33:28,70416005,-268.28
2021-03-21 07:33:29,70416799,-268.26
2021-03-21 07:33:29,70417594,-268.28
2021-03-21 07:33:30,70418388,-268.33
2021-03-21 07:33:31,70419182,-268.25
2021-03-21 07:33:32,70420076,-268.38
2021-03-21 07:33:33,70420870,-268.31
2021-03-21 07:33:33,70421664,-268.31
2021-03-21 07:33:34,70422459,-268.34
2021-03-21 07:33:35,70423253,-268.35
2021-03-21 07:33:36,70424047,-268.31
2021-03-21 07:33:37,70424841,-268.3
2021-03-21 07:33:37,70425635,-268.31
2021-03-21 07:33:38,70426429,-268.19
2021-03-21 07:33:39,70427223,-268.29
2021-03-21 07:33:40,70428116,-268.26
2021-03-21 07:33:41,70428911,-268.22
2021-03-21 07:33:41,70429704,-268.36
2021-03-21 07:33:42,70430498,-268.26
2021-03-21 07:33:43,70431292,-268.27
2021-03-21 07:33:44,70432086,-268.28
2021-03-21 07:33:45,70432880,-268.33
2021-03-21 07:33:45,70433675,-268.23
2021-03-21 07:33:46,70434469,-268.39
2021-03-21 07:33:47,70435263,-268.29
2021-03-21 07:33:48,70436057,-268.28
2021-03-21 07:33:49,70436951,-268.37
2021-03-21 07:33:49,70437745,-268.32
2021-03-21 07:33:50,70438539,-268.34
2021-03-21 07:33:51,70439334,-268.34
2021-03-21 07:33:52,70440128,-268.42
2021-03-21 07:33:53,70440922,-268.29
2021-03-21 07:33:53,70441716,-268.33
2021-03-21 07:33:54,70442510,-268.4
2021-03-21 07:33:55,70443304,-268.22
2021-03-21 07:33:56,70444098,-268.22
2021-03-21 07:33:57,70444892,-268.33
2021-03-21 07:33:58,70445786,-268.33
2021-03-21 07:33:58,70446580,-268.32
2021-03-21 07:33:59,70447374,-268.2
2021-03-21 07:34:00,70448168,-268.36
2021-03-21 07:34:01,70448961,-268.27
2021-03-21 07:34:02,70449755,-268.39
2021-03-21 07:34:02,70450549,-268.34
2021-03-21 07:34:03,70451343,-268.37
2021-03-21 07:34:04,70452136,-268.32
2021-03-21 07:34:05,70452930,-268.33
2021-03-21 07:34:06,70453824,-268.4
2021-03-21 07:34:06,70454617,-268.32
2021-03-21 07:34:07,70455411,-268.38
2021-03-21 07:34:08,70456205,-268.36
2021-03-21 07:34:09,70456999,-268.31
2021-03-21 07:34:10,70457793,-268.31
2021-03-21 07:34:10,70458587,-268.29
2021-03-21 07:34:11,70459381,-268.33
2021-03-21 07:34:12,70460174,-268.28
2021-03-21 07:34:13,70460968,-268.27
2021-03-21 07:34:14,70461762,-268.39
2021-03-21 07:34:14,70462655,-268.31
2021-03-21 07:34:15,70463449,-268.3
2021-03-21 07:34:16,70464243,-268.3
2021-03-21 07:34:17,70465037,-268.32
2021-03-21 07:34:18,70465830,-268.39
2021-03-21 07:34:18,70466624,-268.31
2021-03-21 07:34:19,70467418,-268.38
2021-03-21 07:34:20,70468211,-268.31
2021-03-21 07:34:21,70469005,-268.24
2021-03-21 07:34:22,70469799,-268.3
2021-03-21 07:34:22,70470592,-268.33
2021-03-21 07:34:23,70471485,-268.27
2021-03-21 07:34:24,70472279,-268.37
2021-03-21 07:34:25,70473072,-268.34
2021-03-21 07:34:26,70473866,-268.43
2021-03-21 07:34:26,70474660,-268.37
2021-03-21 07:34:27,70475453,-268.34
2021-03-21 07:34:28,70476247,-268.27
2021-03-21 07:34:29,70477041,-268.33
2021-03-21 07:34:30,70477835,-268.32
2021-03-21 07:34:30,70478629,-268.35
2021-03-21 07:34:31,70479522,-268.36
2021-03-21 07:34:32,70480316,-268.35
2021-03-21 07:34:33,70481109,-268.27
2021-03-21 07:34:34,70481904,-268.33
2021-03-21 07:34:34,70482698,-268.32
2021-03-21 07:34:35,70483492,-268.32
2021-03-21 07:34:36,70484286,-268.4
2021-03-21 07:34:37,70485080,-268.33
2021-03-21 07:34:38,70485874,-268.27
2021-03-21 07:34:38,70486668,-268.37
2021-03-21 07:34:39,70487462,-268.34
2021-03-21 07:34:40,70488355,-268.31
2021-03-21 07:34:41,70489149,-268.35
2021-03-21 07:34:42,70489944,-268.33
2021-03-21 07:34:42,70490738,-268.4
2021-03-21 07:34:43,70491532,-268.38
2021-03-21 07:34:44,70492326,-268.3
2021-03-21 07:34:45,70493120,-268.35
2021-03-21 07:34:46,70493914,-268.38
2021-03-21 07:34:46,70494708,-268.35
2021-03-21 07:34:47,70495502,-268.28
2021-03-21 07:34:48,70496296,-268.29
2021-03-21 07:34:49,70497190,-268.36
2021-03-21 07:34:50,70497984,-268.36
2021-03-21 07:34:51,70498778,-268.34
2021-03-21 07:34:51,70499572,-268.38
2021-03-21 07:34:52,70500366,-268.39
2021-03-21 07:34:53,70501160,-268.44
2021-03-21 07:34:54,70501954,-268.29
2021-03-21 07:34:54,70502748,-268.26
2021-03-21 07:34:55,70503542,-268.37
2021-03-21 07:34:56,70504336,-268.36
2021-03-21 07:34:57,70505229,-268.25
2021-03-21 07:34:58,70506023,-268.35
2021-03-21 07:34:59,70506818,-268.34
2021-03-21 07:34:59,70507612,-268.36
2021-03-21 07:35:00,70508406,-268.33
2021-03-21 07:35:01,70509200,-268.4
2021-03-21 07:35:02,70509994,-268.28
2021-03-21 07:35:03,70510788,-268.35
2021-03-21 07:35:03,70511582,-268.34
2021-03-21 07:35:04,70512376,-268.38
2021-03-21 07:35:05,70513170,-268.28
2021-03-21 07:35:06,70514064,-268.41
2021-03-21 07:35:07,70514858,-268.43
2021-03-21 07:35:07,70515652,-268.27
2021-03-21 07:35:08,70516446,-268.36
2021-03-21 07:35:09,70517240,-268.34
2021-03-21 07:35:10,70518034,-268.34
2021-03-21 07:35:11,70518829,-268.29
2021-03-21 07:35:11,70519623,-268.37
2021-03-21 07:35:12,70520417,-268.39
2021-03-21 07:35:13,70521211,-268.38
2021-03-21 07:35:14,70522005,-268.31
2021-03-21 07:35:15,70522898,-268.34
2021-03-21 07:35:15,70523693,-268.39
2021-03-21 07:35:16,70524487,-268.32
2021-03-21 07:35:17,70525281,-268.24
2021-03-21 07:35:18,70526075,-268.33
2021-03-21 07:35:19,70526869,-268.37
