time_ms,co2_V
18775481,1.92
18776256,1.92
18777031,1.92
18777806,1.91
18778581,1.92
18779356,1.92
18780131,1.91
18780906,1.91
18781681,1.92
18782460,1.91
18783235,1.92
18784010,1.92
18784785,1.92
18785560,1.92
18786335,1.92
18787110,1.91
18787886,1.92
18788661,1.92
18789436,1.92
18790214,1.92
18790989,1.91
18791765,1.91
18792540,1.93
18793315,1.92
18794090,1.91
18794865,1.92
18795640,1.91
18796415,1.92
18797190,1.92
18797965,1.91
18798744,1.92
18799519,1.91
18800294,1.92
18801069,1.91
18801844,1.91
18802619,1.92
18803394,1.91
18804169,1.92
18804944,1.9
18805719,1.92
18806497,1.92
18807272,1.92
18808047,1.91
18808822,1.92
18809598,1.91
18810373,1.9
18811148,1.92
18811923,1.91
18812698,1.92
18813473,1.92
18814248,1.91
18815027,1.91
18815802,1.92
18816577,1.92
18817353,1.91
18818128,1.91
18818903,1.91
18819678,1.92
18820454,1.91
18821229,1.92
18822004,1.91
18822783,1.92
18823558,1.91
18824333,1.91
18825108,1.91
18825884,1.92
18826659,1.91
18827434,1.92
18828210,1.91
18828985,1.92
18829760,1.91
18830535,1.9
18831314,1.92
18832089,1.91
18832864,1.91
18833640,1.92
18834415,1.9
18835190,1.91
18835965,1.9
18836741,1.92
18837516,1.91
18838291,1.91
18839070,1.9
18839845,1.92
18840620,1.91
18841396,1.91
18842171,1.91
18842946,1.91
18843721,1.92
18844496,1.91
18845272,1.92
18846047,1.91
18846822,1.92
18847601,1.9
18848376,1.9
18849151,1.9
18849927,1.9
18850702,1.91
18851477,1.92
18852252,1.91
18853027,1.91
18853802,1.9
18854578,1.92
18855357,1.91
18856132,1.91
18856907,1.91
18857682,1.91
18858458,1.91
18859233,1.93
18860008,1.91
18860783,1.91
18861558,1.91
18862334,1.91
18863109,1.91
18863888,1.91
18864663,1.92
18865438,1.91
18866213,1.9
18866988,1.91
18867763,1.91
18868538,1.9
18869314,1.91
18870089,1.91
18870864,1.91
18871652,1.91
18872427,1.91
18873202,1.92
18873977,1.91
18874752,1.91
18875526,1.91
18876302,1.91
18877076,1.9
18877851,1.9
18878626,1.92
18879404,1.91
18880180,1.91
18880955,1.91
18881729,1.91
18882504,1.9
18883279,1.91
18884054,1.91
18884830,1.9
18885605,1.91
18886380,1.91
18887154,1.91
18887933,1.91
18888708,1.91
18889483,1.91
18890258,1.91
18891033,1.91
18891808,1.91
18892583,1.9
18893358,1.92
18894133,1.92
18894908,1.91
18895681,1.92
18896456,1.91
18897231,1.91
18898006,1.9
18898781,1.91
18899556,1.9
18900331,1.91
18901106,1.92
18901881,1.9
18902656,1.91
18903431,1.91
18904209,1.91
18904984,1.91
18905759,1.91
18906534,1.92
18907309,1.91
18908084,1.91
18908859,1.91
18909634,1.9
18910409,1.91
18911184,1.92
18911963,1.91
18912738,1.91
18913513,1.91
18914288,1.91
18915063,1.92
18915838,1.92
18916613,1.9
18917388,1.91
18918163,1.92
18918938,1.91
18919713,1.91
18920491,1.93
18921266,1.92
18922041,1.92
18922816,1.91
18923591,1.91
18924366,1.92
18925141,1.91
18925916,1.92
18926691,1.9
18927466,1.91
18928244,1.91
18929019,1.91
18929794,1.92
18930569,1.91
18931344,1.9
18932119,1.92
18932894,1.91
18933669,1.92
18934444,1.91
18935219,1.91
18935994,1.91
18936772,1.92
18937547,1.92
18938322,1.91
18939097,1.91
18939872,1.92
18940647,1.92
18941422,1.92
18942197,1.91
18942972,1.91
18943747,1.91
18944525,1.92
18945300,1.92
18946075,1.92
18946851,1.91
18947626,1.92
18948401,1.92
18949176,1.91
18949951,1.92
18950726,1.9
18951501,1.92
18952280,1.91
18953055,1.91
18953830,1.9
18954605,1.91
18955380,1.92
18956156,1.92
18956931,1.9
18957706,1.92
18958481,1.92
18959256,1.92
18960031,1.91
18960810,1.92
18961585,1.92
18962360,1.91
18963135,1.92
18963910,1.92
18964685,1.91
18965460,1.92
18966235,1.91
18967010,1.92
18967785,1.91
18968564,1.92
18969339,1.91
18970114,1.91
18970890,1.91
18971665,1.92
18972440,1.91
18973215,1.91
18973990,1.91
18974765,1.91
18975540,1.91
18976315,1.92
18977094,1.91
18977869,1.92
18978644,1.91
18979419,1.92
18980194,1.92
18980969,1.91
18981744,1.91
18982519,1.92
18983295,1.92
18984070,1.92
18984848,1.92
18985623,1.92
18986398,1.92
18987174,1.91
18987949,1.92
18988724,1.91
18989499,1.91
18990274,1.91
18991049,1.91
18991824,1.92
18992599,1.9
18993378,1.91
18994153,1.91
18994928,1.92
18995703,1.91
18996478,1.92
18997253,1.92
18998028,1.91
18998803,1.91
18999578,1.91
19000353,1.91
19001131,1.9
19001906,1.91
19002682,1.91
19003457,1.93
19004232,1.91
19005007,1.91
19005782,1.92
19006557,1.91
19007332,1.91
19008108,1.91
19008883,1.9
19009662,1.9
19010437,1.92
19011212,1.91
19011987,1.91
19012762,1.9
19013537,1.9
19014313,1.91
19015088,1.9
19015863,1.9
19016639,1.9
19017417,1.91
19018193,1.9
19018968,1.91
19019743,1.91
19020518,1.91
19021293,1.9
19022069,1.9
19022849,1.91
19023624,1.91
19024399,1.9
19025177,1.91
19025952,1.9
19026727,1.92
19027503,1.91
19028278,1.91
19029053,1.91
19029828,1.9
19030603,1.91
19031379,1.9
19032154,1.91
19032929,1.91
19033708,1.91
19034483,1.91
19035258,1.91
19036034,1.91
19036809,1.91
19037584,1.91
19038359,1.91
19039134,1.91
19039910,1.91
19040685,1.92
19041464,1.91
19042239,1.91
19043014,1.9
19043789,1.9
19044564,1.92
19045340,1.91
19046115,1.91
19046890,1.91
19047665,1.91
19048441,1.91
19049216,1.92
19049995,1.91
19050770,1.91
19051545,1.9
19052320,1.91
19053095,1.9
19053871,1.91
19054646,1.91
19055421,1.92
19056196,1.91
19056972,1.91
19057750,1.91
19058526,1.92
19059301,1.91
19060076,1.91
19060851,1.9
19061626,1.91
19062401,1.91
19063176,1.91
19063951,1.92
19064726,1.92
19065502,1.92
19066280,1.9
19067056,1.91
19067831,1.92
19068606,1.92
19069381,1.91
19070156,1.91
19070931,1.91
19071707,1.9
19072482,1.91
19073257,1.92
19074036,1.92
19074811,1.91
19075586,1.91
19076362,1.92
19077137,1.93
19077912,1.92
19078687,1.91
19079463,1.92
19080238,1.92
19081014,1.92
19081789,1.92
19082568,1.91
19083343,1.92
19084118,1.92
19084894,1.92
19085669,1.91
19086444,1.91
19087219,1.92
19087995,1.92
19088770,1.92
19089545,1.91
19090324,1.91
19091100,1.92
19091875,1.9
19092650,1.91
19093425,1.92
19094201,1.9
19094976,1.9
19095751,1.91
19096527,1.91
19097302,1.92
19098077,1.91
19098856,1.91
19099631,1.9
19100407,1.91
19101182,1.91
19101957,1.91
19102733,1.91
19103508,1.91
19104283,1.91
19105058,1.9
19105834,1.9
19106612,1.89
19107388,1.91
19108163,1.9
19108939,1.9
19109714,1.9
19110489,1.91
19111264,1.9
19112040,1.92
19112815,1.9
19113590,1.9
19114369,1.92
19115144,1.9
19115920,1.9
19116695,1.9
19117470,1.9
19118246,1.9
19119021,1.91
19119796,1.91
19120572,1.9
19121347,1.89
19122122,1.9
19122901,1.9
19123676,1.91
19124451,1.89
19125227,1.91
19126002,1.9
19126777,1.9
19127552,1.91
19128327,1.9
19129103,1.9
19129878,1.9
19130657,1.91
19131432,1.91
19132207,1.9
19132982,1.91
19133758,1.9
19134533,1.9
19135308,1.9
19136084,1.91
19136859,1.92
19137634,1.89
19138410,1.9
19139189,1.91
19139964,1.91
19140739,1.9
19141515,1.91
19142290,1.91
19143066,1.91
19143841,1.91
19144616,1.91
19145392,1.9
19146167,1.9
19146946,1.91
19147722,1.9
19148497,1.91
19149272,1.91
19150048,1.9
19150823,1.91
19151599,1.9
19152374,1.9
19153149,1.91
19153925,1.91
19154700,1.89
19155479,1.89
19156255,1.9
19157030,1.9
19157805,1.9
19158581,1.91
19159356,1.9
19160131,1.89
19160907,1.9
19161682,1.89
19162458,1.89
19163236,1.9
19164012,1.89
19164788,1.9
19165563,1.89
19166338,1.89
19167114,1.89
19167889,1.9
19168664,1.9
19169440,1.89
19170215,1.9
19170991,1.9
19171770,1.9
19172545,1.9
19173320,1.89
19174096,1.9
19174871,1.89
19175647,1.89
19176422,1.91
19177197,1.9
19177973,1.9
19178748,1.9
19179527,1.89
19180303,1.9
19181078,1.9
19181853,1.89
19182629,1.89
19183404,1.9
19184180,1.9
19184955,1.9
19185731,1.89
19186506,1.91
19187285,1.89
19188060,1.9
19188836,1.9
19189611,1.9
19190386,1.89
19191161,1.89
19191937,1.89
19192712,1.9
19193487,1.88
19194263,1.89
19195038,1.9
19195817,1.9
19196592,1.89
19197367,1.89
19198141,1.89
19198916,1.89
19199691,1.89
19200466,1.89
19201241,1.89
19202016,1.89
19202791,1.9
19203569,1.89
19204344,1.9
19205119,1.89
19205894,1.9
19206669,1.88
19207444,1.89
19208219,1.9
19208994,1.89
19209769,1.88
19210544,1.88
19211319,1.89
19212097,1.89
19212872,1.89
19213647,1.89
19214423,1.89
19215197,1.89
19215972,1.89
19216747,1.88
19217522,1.89
19218297,1.89
19219073,1.89
19219851,1.89
19220626,1.89
19221401,1.89
19222176,1.9
19222951,1.89
19223726,1.89
19224501,1.88
19225276,1.9
19226051,1.9
19226826,1.9
19227601,1.89
19228379,1.89
19229154,1.9
19229929,1.89
19230704,1.9
19231479,1.88
19232254,1.89
19233029,1.89
19233804,1.88
19234579,1.88
19235354,1.88
19236133,1.88
19236908,1.88
19237683,1.88
19238458,1.88
19239233,1.89
19240008,1.87
19240783,1.88
19241558,1.87
19242333,1.88
19243108,1.89
19243883,1.88
19244661,1.88
19245436,1.88
19246211,1.89
19246986,1.88
19247761,1.88
19248536,1.9
19249311,1.88
19250086,1.89
19250861,1.89
19251636,1.88
19252415,1.88
19253189,1.89
19253965,1.89
19254739,1.88
19255514,1.88
19256289,1.88
19257064,1.87
19257839,1.89
19258614,1.88
19259389,1.88
19260164,1.88
19260942,1.88
19261717,1.89
19262492,1.89
19263267,1.88
19264042,1.88
19264817,1.88
19265592,1.88
19266367,1.89
19267142,1.89
19267917,1.87
19268696,1.88
19269471,1.88
19270246,1.87
19271021,1.88
19271796,1.88
19272571,1.88
19273346,1.87
19274121,1.88
19274896,1.88
19275671,1.88
19276450,1.88
19277225,1.88
19278000,1.88
19278775,1.88
19279550,1.87
19280326,1.88
19281101,1.88
19281876,1.87
19282651,1.88
19283426,1.88
19284201,1.87
19284980,1.88
19285755,1.89
19286530,1.88
19287305,1.87
19288080,1.87
19288855,1.88
19289631,1.87
19290406,1.88
19291181,1.88
19291956,1.88
19292729,1.88
19293504,1.88
19294279,1.88
19295054,1.87
19295829,1.88
19296604,1.89
19297379,1.87
19298154,1.88
19298930,1.88
19299705,1.89
19300480,1.89
19301258,1.88
19302033,1.87
19302808,1.88
19303584,1.88
19304359,1.87
19305134,1.88
19305909,1.88
19306684,1.87
19307459,1.86
19308239,1.87
19309017,1.87
19309792,1.87
19310567,1.88
19311342,1.87
19312117,1.87
19312892,1.87
19313667,1.88
19314442,1.88
19315217,1.87
19315992,1.87
19316768,1.87
19317546,1.87
19318321,1.87
19319096,1.87
19319871,1.88
19320646,1.88
19321421,1.88
19322196,1.88
19322971,1.88
19323746,1.87
19324521,1.87
19325299,1.87
19326075,1.86
19326850,1.88
19327625,1.87
19328400,1.86
19329175,1.87
19329950,1.88
19330725,1.86
19331500,1.87
19332275,1.87
19333050,1.87
19333829,1.86
19334605,1.87
19335380,1.87
19336155,1.87
19336930,1.87
19337705,1.86
19338480,1.88
19339256,1.87
19340031,1.88
19340806,1.88
19341585,1.88
19342360,1.88
19343136,1.87
19343911,1.88
19344686,1.88
19345461,1.87
19346236,1.87
19347011,1.88
19347787,1.89
19348562,1.87
19349341,1.87
19350116,1.87
19350891,1.89
19351666,1.87
19352442,1.88
19353217,1.89
19353992,1.89
19354767,1.89
19355542,1.88
19356318,1.87
19357093,1.87
19357872,1.87
19358647,1.89
19359422,1.87
19360197,1.89
19360973,1.88
19361748,1.88
19362523,1.87
19363298,1.89
19364073,1.88
19364849,1.88
19365628,1.89
19366403,1.89
19367178,1.88
19367953,1.88
19368728,1.87
19369503,1.89
19370279,1.88
19371054,1.88
19371829,1.88
19372604,1.89
19373380,1.88
19374159,1.88
19374934,1.89
19375709,1.88
19376484,1.9
19377259,1.88
19378034,1.89
19378810,1.89
19379585,1.89
19380360,1.88
19381135,1.88
19381914,1.89
19382689,1.88
19383465,1.89
19384240,1.89
19385015,1.89
19385790,1.89
19386565,1.88
19387340,1.89
19388115,1.89
19388890,1.89
19389665,1.89
19390454,1.89
19391228,1.88
19392004,1.89
19392778,1.89
19393553,1.88
19394328,1.89
19395103,1.89
19395878,1.88
19396653,1.89
19397428,1.88
19398206,1.88
19398981,1.88
19399756,1.89
19400531,1.89
19401306,1.89
19402081,1.88
19402856,1.88
19403631,1.89
19404406,1.88
19405181,1.89
19405956,1.88
19406734,1.89
19407509,1.87
19408284,1.88
19409059,1.88
19409835,1.88
19410610,1.89
19411384,1.88
19412159,1.89
19412934,1.88
19413709,1.88
19414488,1.88
19415263,1.88
19416038,1.89
19416813,1.89
19417588,1.89
19418363,1.88
19419138,1.88
19419913,1.88
19420688,1.88
19421463,1.89
19422241,1.88
19423016,1.89
19423791,1.88
19424566,1.89
19425341,1.88
19426116,1.89
19426891,1.89
19427666,1.88
19428441,1.88
19429216,1.88
19429991,1.88
19430770,1.89
19431545,1.89
19432320,1.89
19433095,1.89
19433870,1.89
19434645,1.89
19435420,1.89
19436195,1.89
19436970,1.89
19437745,1.89
19438523,1.89
19439298,1.89
19440073,1.9
19440848,1.89
19441623,1.89
19442398,1.89
19443173,1.88
19443948,1.89
19444723,1.9
19445498,1.89
19446273,1.89
19447052,1.89
19447826,1.89
19448601,1.9
19449376,1.88
19450151,1.89
19450926,1.89
19451701,1.88
19452476,1.88
19453251,1.89
19454026,1.88
19454804,1.89
19455579,1.89
19456354,1.89
19457129,1.89
19457904,1.89
19458679,1.89
19459454,1.89
19460229,1.88
19461004,1.89
19461779,1.89
19462554,1.88
19463333,1.88
19464108,1.89
19464883,1.89
19465658,1.89
19466433,1.89
19467208,1.88
19467983,1.89
19468759,1.89
19469534,1.9
19470309,1.89
19471087,1.89
19471863,1.9
19472638,1.89
19473413,1.9
19474188,1.89
19474963,1.89
19475738,1.89
19476513,1.9
19477288,1.89
19478063,1.89
19478838,1.9
19479617,1.9
19480392,1.89
19481167,1.88
19481942,1.89
19482717,1.9
19483492,1.89
19484268,1.89
19485043,1.88
19485818,1.89
19486593,1.88
19487372,1.9
19488147,1.9
19488922,1.9
19489697,1.88
19490472,1.89
19491247,1.89
19492022,1.89
19492797,1.89
19493572,1.9
19494348,1.88
19495123,1.88
19495901,1.89
19496676,1.89
19497451,1.9
19498227,1.89
19499002,1.89
19499777,1.9
19500552,1.9
19501327,1.89
19502102,1.89
19502877,1.89
19503656,1.9
19504431,1.89
19505206,1.9
19505981,1.89
19506756,1.89
19507531,1.9
19508306,1.89
19509081,1.89
19509857,1.89
19510632,1.89
19511410,1.89
19512185,1.89
19512960,1.9
19513735,1.89
19514510,1.9
19515285,1.89
19516060,1.9
19516835,1.88
19517610,1.89
19518385,1.9
19519160,1.9
19519939,1.9
19520714,1.9
19521489,1.9
19522264,1.9
19523039,1.88
19523814,1.9
19524589,1.9
19525365,1.9
19526140,1.89
19526915,1.9
19527694,1.9
19528469,1.9
19529244,1.9
19530019,1.89
19530795,1.91
19531570,1.9
19532345,1.9
19533120,1.9
19533896,1.91
19534671,1.89
19535446,1.9
19536225,1.9
19537000,1.91
19537775,1.9
19538551,1.9
19539326,1.9
19540101,1.91
19540876,1.9
19541651,1.89
19542427,1.91
19543202,1.9
19543981,1.9
19544756,1.9
19545531,1.9
19546306,1.91
19547082,1.91
19547857,1.9
19548632,1.9
19549407,1.89
19550183,1.89
19550958,1.9
19551733,1.9
19552512,1.89
19553287,1.9
19554062,1.89
19554838,1.9
19555613,1.9
19556388,1.9
19557163,1.91
19557939,1.9
19558714,1.9
19559489,1.9
19560268,1.89
19561043,1.89
19561818,1.89
19562593,1.9
19563369,1.9
19564144,1.9
19564919,1.9
19565695,1.9
19566470,1.9
19567245,1.89
19568020,1.9
19568799,1.9
19569574,1.89
19570349,1.89
19571125,1.9
19571900,1.9
19572675,1.89
19573450,1.9
19574226,1.9
19575001,1.91
19575776,1.91
19576555,1.88
19577330,1.91
19578105,1.9
19578880,1.91
19579655,1.9
19580430,1.9
19581206,1.89
19581981,1.9
19582756,1.9
19583531,1.89
19584310,1.9
19585085,1.9
19585860,1.89
19586635,1.89
19587411,1.9
19588186,1.9
19588961,1.89
19589736,1.88
19590511,1.89
19591286,1.9
19592066,1.9
19592845,1.89
19593620,1.89
19594395,1.88
19595170,1.9
19595946,1.88
19596721,1.88
19597496,1.9
19598272,1.89
19599047,1.89
19599822,1.9
19600601,1.9
19601376,1.9
19602152,1.89
19602927,1.89
19603702,1.9
19604477,1.9
19605253,1.89
19606028,1.89
19606803,1.91
19607579,1.9
19608354,1.9
19609133,1.9
19609908,1.9
19610683,1.9
19611459,1.89
19612234,1.89
19613009,1.91
19613785,1.9
19614560,1.9
19615335,1.9
19616110,1.91
19616889,1.91
19617664,1.9
19618440,1.91
19619215,1.9
19619991,1.9
19620766,1.9
19621541,1.91
19622316,1.91
19623092,1.91
19623867,1.9
19624642,1.91
19625421,1.9
19626196,1.89
19626972,1.91
19627747,1.91
19628522,1.91
19629298,1.91
19630073,1.91
19630848,1.9
19631624,1.9
19632399,1.91
19633178,1.9
19633953,1.9
19634728,1.9
19635503,1.9
19636279,1.9
19637054,1.9
19637830,1.91
19638605,1.9
19639380,1.9
19640155,1.91
19640931,1.9
19641710,1.91
19642485,1.91
19643260,1.9
19644035,1.9
19644810,1.9
19645586,1.91
19646361,1.91
19647136,1.91
19647911,1.91
19648686,1.9
19649465,1.91
19650240,1.9
19651016,1.9
19651791,1.91
19652566,1.9
19653341,1.92
19654117,1.91
19654892,1.91
19655667,1.9
19656443,1.91
19657218,1.93
19657997,1.91
19658772,1.91
19659548,1.91
19660323,1.91
19661098,1.92
19661874,1.91
19662649,1.91
19663425,1.91
19664200,1.91
19664975,1.91
19665754,1.91
19666530,1.92
19667305,1.9
19668081,1.92
19668856,1.91
19669631,1.91
19670407,1.92
19671182,1.91
19671958,1.91
19672733,1.91
19673512,1.91
19674287,1.92
19675062,1.91
19675838,1.91
19676613,1.91
19677389,1.92
19678164,1.92
19678939,1.91
19679715,1.91
19680490,1.91
19681266,1.92
19682045,1.91
19682820,1.91
19683595,1.92
19684371,1.9
19685146,1.92
19685922,1.91
19686697,1.91
19687472,1.92
19688248,1.91
19689023,1.91
19689797,1.9
19690572,1.92
19691347,1.92
19692123,1.92
19692898,1.92
19693673,1.91
19694449,1.91
19695224,1.92
19696000,1.91
19696775,1.92
19697550,1.92
19698330,1.91
19699105,1.91
19699880,1.92
19700656,1.91
19701431,1.92
19702206,1.92
19702982,1.92
19703757,1.92
19704533,1.91
19705308,1.91
19706087,1.91
19706862,1.92
19707638,1.92
19708413,1.91
19709188,1.92
19709963,1.92
19710739,1.92
19711514,1.91
19712289,1.91
19713065,1.91
19713840,1.92
19714619,1.92
19715393,1.92
19716168,1.93
19716943,1.91
19717718,1.92
19718493,1.92
19719268,1.92
19720043,1.92
19720818,1.91
19721593,1.91
19722371,1.92
19723146,1.92
19723921,1.91
19724696,1.91
19725471,1.92
19726246,1.91
19727021,1.92
19727796,1.92
19728571,1.92
19729346,1.91
19730121,1.93
19730899,1.92
19731674,1.92
19732449,1.92
19733224,1.92
19733999,1.92
19734775,1.93
19735550,1.92
19736324,1.92
19737099,1.93
19737874,1.92
19738653,1.92
19739428,1.93
19740203,1.92
19740978,1.92
19741753,1.92
19742528,1.92
19743303,1.92
19744078,1.93
19744853,1.93
19745628,1.92
19746406,1.92
19747181,1.93
19747957,1.92
19748732,1.92
19749507,1.93
19750281,1.92
19751056,1.93
19751831,1.93
19752607,1.93
19753382,1.93
19754157,1.93
19754935,1.93
19755710,1.93
19756485,1.93
19757260,1.94
19758035,1.94
19758810,1.92
19759585,1.93
19760360,1.92
19761135,1.93
19761910,1.93
19762689,1.93
19763463,1.92
19764238,1.93
19765013,1.93
19765789,1.92
19766564,1.93
19767339,1.92
19768114,1.93
19768888,1.92
19769663,1.93
19770439,1.93
19771217,1.92
19771992,1.92
19772767,1.92
19773541,1.92
19774317,1.93
19775091,1.92
19775866,1.92
19776641,1.92
19777416,1.92
19778191,1.93
19778969,1.93
19779744,1.92
19780519,1.92
19781294,1.92
19782069,1.92
19782844,1.92
19783619,1.92
19784394,1.92
19785169,1.93
19785944,1.91
19786719,1.92
19787498,1.92
19788273,1.93
19789048,1.92
19789823,1.93
19790598,1.92
19791373,1.92
19792149,1.92
19792924,1.91
19793699,1.92
19794474,1.92
19795252,1.92
19796027,1.92
19796803,1.92
19797578,1.92
19798353,1.92
19799128,1.91
19799903,1.92
19800678,1.92
19801453,1.93
19802228,1.93
19803004,1.92
19803782,1.92
19804557,1.92
19805332,1.92
19806108,1.92
19806883,1.92
19807658,1.92
19808433,1.92
19809208,1.92
19809983,1.92
19810758,1.92
19811537,1.92
19812312,1.92
19813087,1.92
19813862,1.92
19814637,1.91
19815412,1.92
19816187,1.92
19816962,1.92
19817738,1.92
19818513,1.92
19819291,1.91
19820066,1.92
19820842,1.92
19821617,1.92
19822392,1.92
19823167,1.92
19823942,1.91
19824717,1.92
19825492,1.92
19826267,1.92
19827042,1.92
19827821,1.92
19828596,1.92
19829371,1.92
19830146,1.92
19830921,1.92
19831696,1.92
19832472,1.93
19833247,1.92
19834022,1.92
19834797,1.92
19835575,1.92
19836351,1.94
19837126,1.92
19837901,1.93
19838676,1.93
19839451,1.92
19840225,1.93
19841001,1.92
19841776,1.93
19842551,1.93
19843326,1.93
19844104,1.92
19844879,1.91
19845655,1.93
19846430,1.93
19847205,1.93
19847980,1.92
19848755,1.92
19849530,1.93
19850305,1.92
19851080,1.93
19851859,1.92
19852634,1.93
19853409,1.92
19854185,1.94
19854960,1.93
19855735,1.93
19856511,1.94
19857286,1.93
19858061,1.92
19858836,1.93
19859612,1.93
19860390,1.92
19861166,1.93
19861941,1.93
19862716,1.93
19863491,1.92
19864267,1.93
19865042,1.93
19865817,1.92
19866592,1.93
19867367,1.91
19868146,1.92
19868922,1.93
19869697,1.93
19870472,1.92
19871247,1.93
19872023,1.93
19872798,1.93
19873573,1.93
19874348,1.93
19875123,1.93
19875899,1.93
19876682,1.93
19877457,1.93
19878232,1.93
19879007,1.93
19879782,1.93
19880557,1.94
19881333,1.92
19882108,1.93
19882883,1.93
19883658,1.93
19884437,1.94
19885212,1.93
19885988,1.93
19886763,1.92
19887538,1.93
19888313,1.93
19889088,1.93
19889864,1.93
19890639,1.93
19891414,1.93
19892189,1.93
19892968,1.92
19893743,1.92
19894519,1.94
19895294,1.93
19896069,1.93
19896844,1.93
19897619,1.93
19898394,1.92
19899170,1.93
19899945,1.93
19900724,1.92
19901499,1.93
19902274,1.93
19903049,1.93
19903824,1.93
19904599,1.92
19905374,1.93
19906150,1.93
19906925,1.93
19907700,1.93
19908488,1.92
19909263,1.93
19910038,1.93
19910813,1.93
19911588,1.93
19912363,1.94
19913138,1.93
19913913,1.92
19914687,1.93
19915462,1.92
19916237,1.94
19917016,1.92
19917791,1.92
19918566,1.93
19919340,1.93
19920115,1.93
19920891,1.93
19921666,1.93
19922441,1.93
19923216,1.93
19923990,1.93
19924769,1.92
19925544,1.92
19926319,1.93
19927094,1.93
19927869,1.93
19928644,1.92
19929419,1.93
19930194,1.92
19930969,1.93
19931744,1.93
19932519,1.92
19933297,1.93
19934072,1.92
19934847,1.93
19935622,1.94
19936397,1.93
19937172,1.93
19937947,1.94
19938722,1.93
19939497,1.93
19940272,1.93
19941051,1.93
19941826,1.92
19942601,1.93
19943376,1.93
19944151,1.92
19944926,1.92
19945701,1.92
19946476,1.92
19947251,1.93
19948026,1.93
19948801,1.92
19949579,1.92
19950354,1.91
19951129,1.94
19951904,1.93
19952679,1.92
19953454,1.92
19954229,1.92
19955004,1.92
19955779,1.92
19956554,1.93
19957333,1.92
19958107,1.93
19958882,1.91
19959657,1.92
19960433,1.92
19961208,1.92
19961983,1.92
19962757,1.92
19963532,1.92
19964307,1.92
19965083,1.93
19965861,1.92
19966636,1.91
19967411,1.92
19968185,1.91
19968960,1.92
19969735,1.91
19970510,1.92
19971285,1.92
19972060,1.92
19972835,1.92
19973613,1.92
19974388,1.92
19975163,1.92
19975938,1.92
19976713,1.91
19977488,1.93
19978263,1.92
19979038,1.93
19979813,1.91
19980588,1.92
19981366,1.92
19982142,1.93
19982917,1.92
19983692,1.91
19984467,1.92
19985242,1.92
19986017,1.91
19986792,1.93
19987568,1.9
19988343,1.92
19989118,1.93
19989896,1.92
19990671,1.91
19991447,1.93
19992222,1.92
19992997,1.92
19993772,1.93
19994547,1.91
19995322,1.92
19996097,1.92
19996872,1.92
19997651,1.92
19998426,1.92
19999201,1.91
19999976,1.92
20000751,1.91
20001526,1.91
20002301,1.93
20003076,1.91
20003852,1.92
20004627,1.91
20005402,1.92
20006180,1.92
20006956,1.92
20007731,1.92
20008506,1.91
20009281,1.92
20010056,1.91
20010831,1.92
20011606,1.91
20012381,1.92
20013156,1.91
20013935,1.92
20014710,1.91
20015485,1.93
20016260,1.91
20017035,1.92
20017810,1.91
20018586,1.91
20019361,1.93
20020136,1.91
20020911,1.92
20021686,1.9
20022465,1.91
20023240,1.92
20024015,1.93
20024790,1.92
20025565,1.92
20026340,1.92
20027115,1.91
20027891,1.91
20028666,1.92
20029441,1.92
20030219,1.92
20030994,1.91
20031769,1.92
20032544,1.92
20033319,1.92
20034094,1.92
20034869,1.91
20035644,1.92
20036419,1.92
20037194,1.91
20037969,1.91
20038748,1.92
20039523,1.91
20040298,1.92
20041073,1.92
20041848,1.91
20042624,1.92
20043399,1.91
20044174,1.91
20044949,1.92
20045724,1.92
20046503,1.92
20047278,1.92
20048053,1.91
20048828,1.92
20049604,1.92
20050379,1.9
20051154,1.91
20051929,1.92
20052705,1.91
20053480,1.91
20054255,1.92
20055034,1.91
20055809,1.92
20056584,1.9
20057360,1.91
20058135,1.91
20058910,1.92
20059685,1.92
20060461,1.9
20061236,1.92
20062011,1.91
20062790,1.91
20063565,1.9
20064340,1.92
20065116,1.91
20065891,1.91
20066666,1.91
20067441,1.91
20068217,1.91
20068992,1.91
20069767,1.9
20070546,1.92
20071321,1.91
20072096,1.9
20072872,1.91
20073647,1.91
20074422,1.91
20075197,1.91
20075973,1.91
20076748,1.9
20077523,1.91
20078298,1.92
20079077,1.91
20079852,1.9
20080628,1.91
20081403,1.91
20082178,1.91
20082953,1.91
20083728,1.91
20084504,1.91
20085279,1.91
20086054,1.91
20086827,1.9
20087602,1.91
20088378,1.92
20089153,1.91
20089928,1.91
20090703,1.92
20091479,1.91
20092254,1.91
20093029,1.92
20093804,1.92
20094580,1.91
20095358,1.92
20096133,1.92
20096909,1.91
20097684,1.9
20098459,1.91
20099234,1.91
20100009,1.92
20100784,1.91
20101559,1.92
20102334,1.9
20103113,1.92
20103889,1.91
20104664,1.92
20105439,1.92
20106214,1.9
20106989,1.9
20107765,1.91
20108540,1.91
20109315,1.91
20110090,1.91
20110865,1.91
20111644,1.91
20112420,1.91
20113195,1.92
20113970,1.91
20114745,1.9
20115521,1.91
20116296,1.92
20117072,1.91
20117847,1.91
20118622,1.91
20119401,1.92
20120176,1.91
20120952,1.92
20121727,1.92
20122502,1.91
20123278,1.91
20124053,1.91
20124828,1.91
20125604,1.91
20126379,1.91
20127154,1.91
20127933,1.92
20128708,1.91
20129484,1.91
20130259,1.91
