time,time_ms,mq9_sensor
1900-01-01 02:48:00,10081895,16.83
1900-01-01 02:48:01,10082493,16.81
1900-01-01 02:48:02,10083092,16.91
1900-01-01 02:48:02,10083694,16.59
1900-01-01 02:48:03,10084293,16.57
1900-01-01 02:48:03,10084891,16.63
1900-01-01 02:48:04,10085490,16.59
1900-01-01 02:48:05,10086090,16.6
1900-01-01 02:48:05,10086688,16.48
1900-01-01 02:48:06,10087291,16.78
1900-01-01 02:48:06,10087889,16.81
1900-01-01 02:48:07,10088488,16.96
1900-01-01 02:48:08,10089087,16.87
1900-01-01 02:48:08,10089686,16.99
1900-01-01 02:48:09,10090286,16.87
1900-01-01 02:48:09,10090888,17.01
1900-01-01 02:48:10,10091487,16.97
1900-01-01 02:48:11,10092086,17.08
1900-01-01 02:48:11,10092685,16.97
1900-01-01 02:48:12,10093285,17.06
1900-01-01 02:48:12,10093885,16.98
1900-01-01 02:48:13,10094487,16.89
1900-01-01 02:48:14,10095086,16.88
1900-01-01 02:48:14,10095685,16.86
1900-01-01 02:48:15,10096283,16.88
1900-01-01 02:48:15,10096883,16.67
1900-01-01 02:48:16,10097482,16.6
1900-01-01 02:48:17,10098085,16.47
1900-01-01 02:48:17,10098685,16.57
1900-01-01 02:48:18,10099284,16.59
1900-01-01 02:48:18,10099883,16.73
1900-01-01 02:48:19,10100483,16.78
1900-01-01 02:48:20,10101081,16.79
1900-01-01 02:48:20,10101684,16.75
1900-01-01 02:48:21,10102283,16.79
1900-01-01 02:48:21,10102881,16.85
1900-01-01 02:48:22,10103480,16.87
1900-01-01 02:48:23,10104079,16.91
1900-01-01 02:48:23,10104677,16.97
1900-01-01 02:48:24,10105280,16.86
1900-01-01 02:48:24,10105879,16.93
1900-01-01 02:48:25,10106478,16.94
1900-01-01 02:48:26,10107077,16.94
1900-01-01 02:48:26,10107676,17.02
1900-01-01 02:48:27,10108275,16.91
1900-01-01 02:48:27,10108877,16.86
1900-01-01 02:48:28,10109476,16.91
1900-01-01 02:48:29,10110076,16.84
1900-01-01 02:48:29,10110675,16.89
1900-01-01 02:48:30,10111274,16.99
1900-01-01 02:48:30,10111873,17.11
1900-01-01 02:48:31,10112485,16.97
1900-01-01 02:48:32,10113083,17.03
1900-01-01 02:48:32,10113682,17.09
1900-01-01 02:48:33,10114281,17.03
1900-01-01 02:48:33,10114880,17.09
1900-01-01 02:48:34,10115478,16.96
1900-01-01 02:48:35,10116080,17.04
1900-01-01 02:48:35,10116678,17.04
1900-01-01 02:48:36,10117278,17.09
1900-01-01 02:48:36,10117877,17.16
1900-01-01 02:48:37,10118476,17.16
1900-01-01 02:48:38,10119075,17.32
1900-01-01 02:48:38,10119677,17.21
1900-01-01 02:48:39,10120276,17.16
1900-01-01 02:48:39,10120874,17.04
1900-01-01 02:48:40,10121474,17.03
1900-01-01 02:48:41,10122073,16.95
1900-01-01 02:48:41,10122672,16.97
1900-01-01 02:48:42,10123274,16.93
1900-01-01 02:48:42,10123873,16.92
1900-01-01 02:48:43,10124473,16.79
1900-01-01 02:48:44,10125071,16.62
1900-01-01 02:48:44,10125670,16.57
1900-01-01 02:48:45,10126270,16.73
1900-01-01 02:48:45,10126873,16.61
1900-01-01 02:48:46,10127472,16.52
1900-01-01 02:48:47,10128072,16.48
1900-01-01 02:48:47,10128671,16.67
1900-01-01 02:48:48,10129270,16.54
1900-01-01 02:48:48,10129869,16.56
1900-01-01 02:48:49,10130473,16.72
1900-01-01 02:48:50,10131072,16.81
1900-01-01 02:48:50,10131672,16.79
1900-01-01 02:48:51,10132272,16.89
1900-01-01 02:48:51,10132872,16.79
1900-01-01 02:48:52,10133471,16.53
1900-01-01 02:48:53,10134072,16.6
1900-01-01 02:48:53,10134671,16.8
1900-01-01 02:48:54,10135270,16.76
1900-01-01 02:48:54,10135868,16.93
1900-01-01 02:48:55,10136467,17.05
1900-01-01 02:48:56,10137065,16.92
1900-01-01 02:48:56,10137668,16.83
1900-01-01 02:48:57,10138267,16.76
1900-01-01 02:48:57,10138866,16.77
1900-01-01 02:48:58,10139464,16.79
1900-01-01 02:48:59,10140064,16.74
1900-01-01 02:48:59,10140663,16.69
1900-01-01 02:49:00,10141265,16.8
1900-01-01 02:49:00,10141864,16.82
1900-01-01 02:49:01,10142463,16.7
1900-01-01 02:49:02,10143063,16.82
1900-01-01 02:49:02,10143661,16.66
1900-01-01 02:49:03,10144260,16.75
1900-01-01 02:49:03,10144863,16.62
1900-01-01 02:49:04,10145471,16.85
1900-01-01 02:49:05,10146069,16.76
1900-01-01 02:49:05,10146669,16.75
1900-01-01 02:49:06,10147267,16.57
1900-01-01 02:49:06,10147866,16.68
1900-01-01 02:49:07,10148468,16.92
1900-01-01 02:49:08,10149067,16.7
1900-01-01 02:49:08,10149665,16.65
1900-01-01 02:49:09,10150265,16.65
1900-01-01 02:49:09,10150863,16.6
1900-01-01 02:49:10,10151462,16.55
1900-01-01 02:49:11,10152065,16.47
1900-01-01 02:49:11,10152664,16.54
1900-01-01 02:49:12,10153263,16.53
1900-01-01 02:49:12,10153861,16.69
1900-01-01 02:49:13,10154460,16.71
1900-01-01 02:49:14,10155059,16.66
1900-01-01 02:49:14,10155662,16.78
1900-01-01 02:49:15,10156260,16.77
1900-01-01 02:49:15,10156859,16.59
1900-01-01 02:49:16,10157458,16.74
1900-01-01 02:49:17,10158057,16.71
1900-01-01 02:49:17,10158656,16.74
1900-01-01 02:49:18,10159260,16.61
1900-01-01 02:49:18,10159859,16.71
1900-01-01 02:49:19,10160459,16.82
1900-01-01 02:49:20,10161058,16.77
1900-01-01 02:49:20,10161657,16.7
1900-01-01 02:49:21,10162255,16.72
1900-01-01 02:49:21,10162858,16.56
1900-01-01 02:49:22,10163458,16.66
1900-01-01 02:49:23,10164057,16.67
1900-01-01 02:49:23,10164657,16.81
1900-01-01 02:49:24,10165257,16.66
1900-01-01 02:49:24,10165856,16.62
1900-01-01 02:49:25,10166459,16.84
1900-01-01 02:49:26,10167059,16.98
1900-01-01 02:49:26,10167658,17.0
1900-01-01 02:49:27,10168257,16.86
1900-01-01 02:49:27,10168855,17.06
1900-01-01 02:49:28,10169454,17.13
1900-01-01 02:49:29,10170056,17.17
1900-01-01 02:49:29,10170654,17.16
1900-01-01 02:49:30,10171253,16.96
1900-01-01 02:49:30,10171852,16.83
1900-01-01 02:49:31,10172450,16.73
1900-01-01 02:49:32,10173049,16.73
1900-01-01 02:49:32,10173651,16.84
1900-01-01 02:49:33,10174251,16.73
1900-01-01 02:49:33,10174849,16.79
1900-01-01 02:49:34,10175448,16.9
1900-01-01 02:49:35,10176047,16.83
1900-01-01 02:49:35,10176646,16.76
1900-01-01 02:49:36,10177249,16.7
1900-01-01 02:49:36,10177848,16.72
1900-01-01 02:49:37,10178456,16.77
1900-01-01 02:49:38,10179055,16.81
1900-01-01 02:49:38,10179654,16.75
1900-01-01 02:49:39,10180253,16.83
1900-01-01 02:49:39,10180855,16.81
1900-01-01 02:49:40,10181454,16.74
1900-01-01 02:49:41,10182053,16.78
1900-01-01 02:49:41,10182651,16.82
1900-01-01 02:49:42,10183251,16.61
1900-01-01 02:49:42,10183850,16.74
1900-01-01 02:49:43,10184452,16.77
1900-01-01 02:49:44,10185052,16.76
1900-01-01 02:49:44,10185651,16.74
1900-01-01 02:49:45,10186250,16.7
1900-01-01 02:49:45,10186848,16.58
1900-01-01 02:49:46,10187448,16.63
1900-01-01 02:49:47,10188051,16.5
1900-01-01 02:49:47,10188650,16.48
1900-01-01 02:49:48,10189248,16.54
1900-01-01 02:49:48,10189847,16.71
1900-01-01 02:49:49,10190447,16.57
1900-01-01 02:49:50,10191045,16.23
1900-01-01 02:49:50,10191648,16.17
1900-01-01 02:49:51,10192247,16.19
1900-01-01 02:49:51,10192847,16.08
1900-01-01 02:49:52,10193446,16.12
1900-01-01 02:49:53,10194046,16.15
1900-01-01 02:49:53,10194646,16.24
1900-01-01 02:49:54,10195249,16.34
1900-01-01 02:49:54,10195848,16.31
1900-01-01 02:49:55,10196448,16.21
1900-01-01 02:49:56,10197047,16.36
1900-01-01 02:49:56,10197647,16.3
1900-01-01 02:49:57,10198247,16.4
1900-01-01 02:49:57,10198847,16.36
1900-01-01 02:49:58,10199482,16.55
1900-01-01 02:49:59,10200081,16.6
1900-01-01 02:49:59,10200680,16.54
1900-01-01 02:50:00,10201279,16.71
1900-01-01 02:50:00,10201877,16.59
1900-01-01 02:50:01,10202476,16.65
1900-01-01 02:50:02,10203078,16.52
1900-01-01 02:50:02,10203677,16.62
1900-01-01 02:50:03,10204276,16.62
1900-01-01 02:50:03,10204875,16.55
1900-01-01 02:50:04,10205474,16.66
1900-01-01 02:50:05,10206073,16.61
1900-01-01 02:50:05,10206675,16.59
1900-01-01 02:50:06,10207274,16.6
1900-01-01 02:50:06,10207873,16.67
1900-01-01 02:50:07,10208473,16.64
1900-01-01 02:50:08,10209072,16.72
1900-01-01 02:50:08,10209671,16.75
1900-01-01 02:50:09,10210273,16.72
1900-01-01 02:50:09,10210872,16.72
1900-01-01 02:50:10,10211480,16.72
1900-01-01 02:50:11,10212079,16.79
1900-01-01 02:50:11,10212679,16.72
1900-01-01 02:50:12,10213277,16.7
1900-01-01 02:50:12,10213879,16.76
1900-01-01 02:50:13,10214478,16.75
1900-01-01 02:50:14,10215077,16.74
1900-01-01 02:50:14,10215676,16.91
1900-01-01 02:50:15,10216275,16.74
1900-01-01 02:50:15,10216873,16.76
1900-01-01 02:50:16,10217476,16.9
1900-01-01 02:50:17,10218075,16.8
1900-01-01 02:50:17,10218673,16.69
1900-01-01 02:50:18,10219272,16.96
1900-01-01 02:50:18,10219870,16.9
1900-01-01 02:50:19,10220470,16.84
1900-01-01 02:50:20,10221072,16.9
1900-01-01 02:50:20,10221671,16.83
1900-01-01 02:50:21,10222271,16.73
1900-01-01 02:50:21,10222869,16.62
1900-01-01 02:50:22,10223468,16.76
1900-01-01 02:50:23,10224073,16.23
1900-01-01 02:50:23,10224676,16.08
1900-01-01 02:50:24,10225275,16.19
1900-01-01 02:50:24,10225873,16.22
1900-01-01 02:50:25,10226473,16.33
1900-01-01 02:50:26,10227072,16.35
1900-01-01 02:50:26,10227670,16.2
1900-01-01 02:50:27,10228273,16.27
1900-01-01 02:50:27,10228872,16.36
1900-01-01 02:50:28,10229472,16.49
1900-01-01 02:50:29,10230071,16.62
1900-01-01 02:50:29,10230671,16.57
1900-01-01 02:50:30,10231271,16.63
1900-01-01 02:50:30,10231874,16.64
1900-01-01 02:50:31,10232472,16.61
1900-01-01 02:50:32,10233071,16.86
1900-01-01 02:50:32,10233670,16.65
1900-01-01 02:50:33,10234268,16.9
1900-01-01 02:50:33,10234867,16.91
1900-01-01 02:50:34,10235470,16.82
1900-01-01 02:50:35,10236068,16.91
1900-01-01 02:50:35,10236667,16.93
1900-01-01 02:50:36,10237266,16.99
1900-01-01 02:50:36,10237865,17.24
1900-01-01 02:50:37,10238463,17.08
1900-01-01 02:50:38,10239066,17.09
1900-01-01 02:50:38,10239665,17.15
1900-01-01 02:50:39,10240264,17.1
1900-01-01 02:50:39,10240862,17.24
1900-01-01 02:50:40,10241461,16.92
1900-01-01 02:50:41,10242060,16.89
1900-01-01 02:50:41,10242662,16.79
1900-01-01 02:50:42,10243261,16.64
1900-01-01 02:50:42,10243860,16.46
1900-01-01 02:50:43,10244468,16.55
1900-01-01 02:50:44,10245067,16.57
1900-01-01 02:50:44,10245666,16.43
1900-01-01 02:50:45,10246268,16.37
1900-01-01 02:50:45,10246868,16.43
1900-01-01 02:50:46,10247466,16.24
1900-01-01 02:50:47,10248065,16.3
1900-01-01 02:50:47,10248663,16.2
1900-01-01 02:50:48,10249263,16.27
1900-01-01 02:50:48,10249866,16.35
1900-01-01 02:50:49,10250465,16.3
1900-01-01 02:50:50,10251064,16.43
1900-01-01 02:50:50,10251662,16.42
1900-01-01 02:50:51,10252261,16.57
1900-01-01 02:50:51,10252859,16.49
1900-01-01 02:50:52,10253462,16.53
1900-01-01 02:50:53,10254061,16.68
1900-01-01 02:50:53,10254660,16.68
1900-01-01 02:50:54,10255258,16.52
1900-01-01 02:50:54,10255857,16.44
1900-01-01 02:50:55,10256457,16.43
1900-01-01 02:50:56,10257059,16.35
1900-01-01 02:50:56,10257658,16.41
1900-01-01 02:50:57,10258258,16.46
1900-01-01 02:50:57,10258858,16.46
1900-01-01 02:50:58,10259457,16.66
1900-01-01 02:50:59,10260057,16.63
1900-01-01 02:50:59,10260660,16.58
1900-01-01 02:51:00,10261259,16.64
1900-01-01 02:51:00,10261859,16.6
1900-01-01 02:51:01,10262459,16.69
1900-01-01 02:51:02,10263058,16.37
1900-01-01 02:51:02,10263658,16.33
1900-01-01 02:51:03,10264261,16.48
1900-01-01 02:51:03,10264860,16.42
1900-01-01 02:51:04,10265459,16.44
1900-01-01 02:51:05,10266058,16.56
1900-01-01 02:51:05,10266657,16.39
1900-01-01 02:51:06,10267256,16.51
1900-01-01 02:51:06,10267858,16.55
1900-01-01 02:51:07,10268457,16.66
1900-01-01 02:51:08,10269055,16.7
1900-01-01 02:51:08,10269655,16.67
1900-01-01 02:51:09,10270254,16.5
1900-01-01 02:51:09,10270853,16.66
1900-01-01 02:51:10,10271455,16.69
1900-01-01 02:51:11,10272054,16.43
1900-01-01 02:51:11,10272653,16.5
1900-01-01 02:51:12,10273251,16.45
1900-01-01 02:51:12,10273850,16.53
1900-01-01 02:51:13,10274449,16.6
1900-01-01 02:51:14,10275052,16.61
1900-01-01 02:51:14,10275651,16.48
1900-01-01 02:51:15,10276250,16.59
1900-01-01 02:51:15,10276850,16.58
1900-01-01 02:51:16,10277458,16.6
1900-01-01 02:51:17,10278056,16.7
1900-01-01 02:51:17,10278659,16.48
1900-01-01 02:51:18,10279258,16.57
1900-01-01 02:51:18,10279856,16.42
1900-01-01 02:51:19,10280455,16.45
1900-01-01 02:51:20,10281054,16.57
1900-01-01 02:51:20,10281652,16.57
1900-01-01 02:51:21,10282255,16.62
1900-01-01 02:51:21,10282854,16.52
1900-01-01 02:51:22,10283454,16.64
1900-01-01 02:51:23,10284052,16.58
1900-01-01 02:51:23,10284651,16.56
1900-01-01 02:51:24,10285250,16.51
1900-01-01 02:51:24,10285852,16.61
1900-01-01 02:51:25,10286451,16.53
1900-01-01 02:51:26,10287051,16.76
1900-01-01 02:51:26,10287650,16.7
1900-01-01 02:51:27,10288249,16.76
1900-01-01 02:51:27,10288848,16.65
1900-01-01 02:51:28,10289450,16.45
1900-01-01 02:51:29,10290050,16.48
1900-01-01 02:51:29,10290649,16.61
1900-01-01 02:51:30,10291249,16.58
1900-01-01 02:51:30,10291848,16.5
1900-01-01 02:51:31,10292449,16.56
1900-01-01 02:51:32,10293051,16.64
1900-01-01 02:51:32,10293650,16.52
1900-01-01 02:51:33,10294250,16.58
1900-01-01 02:51:33,10294849,16.56
1900-01-01 02:51:34,10295449,16.62
1900-01-01 02:51:35,10296048,16.62
1900-01-01 02:51:35,10296652,16.49
1900-01-01 02:51:36,10297251,16.42
1900-01-01 02:51:36,10297851,16.34
1900-01-01 02:51:37,10298449,16.46
1900-01-01 02:51:38,10299048,16.27
1900-01-01 02:51:38,10299647,16.19
1900-01-01 02:51:39,10300249,16.43
1900-01-01 02:51:39,10300848,16.45
1900-01-01 02:51:40,10301447,16.4
1900-01-01 02:51:41,10302045,16.46
1900-01-01 02:51:41,10302644,16.53
1900-01-01 02:51:42,10303243,16.41
1900-01-01 02:51:42,10303845,16.67
1900-01-01 02:51:43,10304444,16.49
1900-01-01 02:51:44,10305043,16.56
1900-01-01 02:51:44,10305641,16.32
1900-01-01 02:51:45,10306240,16.44
1900-01-01 02:51:45,10306839,16.42
1900-01-01 02:51:46,10307441,16.47
1900-01-01 02:51:47,10308041,16.47
1900-01-01 02:51:47,10308640,16.48
1900-01-01 02:51:48,10309239,16.63
1900-01-01 02:51:48,10309837,16.59
1900-01-01 02:51:49,10310446,16.54
1900-01-01 02:51:50,10311048,16.39
1900-01-01 02:51:50,10311647,16.45
1900-01-01 02:51:51,10312246,16.35
1900-01-01 02:51:51,10312845,16.45
1900-01-01 02:51:52,10313443,16.34
1900-01-01 02:51:53,10314042,16.19
1900-01-01 02:51:53,10314644,16.34
1900-01-01 02:51:54,10315243,16.09
1900-01-01 02:51:54,10315842,16.05
1900-01-01 02:51:55,10316441,16.13
1900-01-01 02:51:56,10317040,16.12
1900-01-01 02:51:56,10317639,16.03
1900-01-01 02:51:57,10318241,16.03
1900-01-01 02:51:57,10318840,16.08
1900-01-01 02:51:58,10319439,16.03
1900-01-01 02:51:59,10320039,16.17
1900-01-01 02:51:59,10320638,16.14
1900-01-01 02:52:00,10321236,16.07
1900-01-01 02:52:00,10321839,16.1
1900-01-01 02:52:01,10322437,16.27
1900-01-01 02:52:02,10323036,16.24
1900-01-01 02:52:02,10323636,16.25
1900-01-01 02:52:03,10324236,16.13
1900-01-01 02:52:03,10324835,16.32
1900-01-01 02:52:04,10325439,16.27
1900-01-01 02:52:05,10326038,16.2
1900-01-01 02:52:05,10326637,16.15
1900-01-01 02:52:06,10327236,16.16
1900-01-01 02:52:06,10327836,16.19
1900-01-01 02:52:07,10328436,16.17
1900-01-01 02:52:08,10329039,16.28
1900-01-01 02:52:08,10329638,16.44
1900-01-01 02:52:09,10330237,16.31
1900-01-01 02:52:09,10330837,16.36
1900-01-01 02:52:10,10331436,16.59
1900-01-01 02:52:11,10332035,16.51
1900-01-01 02:52:11,10332637,16.46
1900-01-01 02:52:12,10333237,16.67
1900-01-01 02:52:12,10333835,16.58
1900-01-01 02:52:13,10334433,16.48
1900-01-01 02:52:14,10335032,16.54
1900-01-01 02:52:14,10335632,16.32
1900-01-01 02:52:15,10336234,16.3
1900-01-01 02:52:15,10336833,16.34
1900-01-01 02:52:16,10337432,16.28
1900-01-01 02:52:17,10338031,16.6
1900-01-01 02:52:17,10338630,16.37
1900-01-01 02:52:18,10339229,16.3
1900-01-01 02:52:18,10339832,16.26
1900-01-01 02:52:19,10340431,16.27
1900-01-01 02:52:20,10341029,16.35
1900-01-01 02:52:20,10341628,16.51
1900-01-01 02:52:21,10342227,16.49
1900-01-01 02:52:21,10342826,16.52
1900-01-01 02:52:22,10343438,16.44
1900-01-01 02:52:23,10344037,16.32
1900-01-01 02:52:23,10344636,16.37
1900-01-01 02:52:24,10345235,16.37
1900-01-01 02:52:24,10345833,16.45
1900-01-01 02:52:25,10346432,16.42
1900-01-01 02:52:26,10347034,16.48
1900-01-01 02:52:26,10347633,16.41
1900-01-01 02:52:27,10348232,16.58
1900-01-01 02:52:27,10348831,16.5
1900-01-01 02:52:28,10349431,16.64
1900-01-01 02:52:29,10350029,16.64
1900-01-01 02:52:29,10350628,16.64
1900-01-01 02:52:30,10351225,16.54
1900-01-01 02:52:30,10351824,16.54
1900-01-01 02:52:31,10352422,16.47
1900-01-01 02:52:32,10353021,16.46
1900-01-01 02:52:32,10353620,16.58
1900-01-01 02:52:33,10354219,16.5
1900-01-01 02:52:33,10354821,16.43
1900-01-01 02:52:34,10355420,16.36
1900-01-01 02:52:35,10356020,16.43
1900-01-01 02:52:35,10356619,16.48
1900-01-01 02:52:36,10357219,16.48
1900-01-01 02:52:36,10357818,16.54
1900-01-01 02:52:37,10358422,16.45
1900-01-01 02:52:38,10359022,16.44
1900-01-01 02:52:38,10359620,16.48
1900-01-01 02:52:39,10360219,16.61
1900-01-01 02:52:39,10360819,16.57
1900-01-01 02:52:40,10361419,16.48
1900-01-01 02:52:41,10362022,16.62
1900-01-01 02:52:41,10362621,16.52
1900-01-01 02:52:42,10363220,16.64
1900-01-01 02:52:42,10363820,16.64
1900-01-01 02:52:43,10364418,16.68
1900-01-01 02:52:43,10365017,16.64
1900-01-01 02:52:44,10365619,16.69
1900-01-01 02:52:45,10366218,16.84
1900-01-01 02:52:45,10366817,16.73
1900-01-01 02:52:46,10367416,16.89
1900-01-01 02:52:46,10368014,16.66
1900-01-01 02:52:47,10368613,16.71
1900-01-01 02:52:48,10369215,16.68
1900-01-01 02:52:48,10369821,16.59
1900-01-01 02:52:49,10370420,16.71
1900-01-01 02:52:49,10371019,16.73
1900-01-01 02:52:50,10371617,16.64
1900-01-01 02:52:51,10372216,16.66
1900-01-01 02:52:51,10372818,16.69
1900-01-01 02:52:52,10373418,16.83
1900-01-01 02:52:52,10374016,16.68
1900-01-01 02:52:53,10374615,16.81
1900-01-01 02:52:54,10375215,16.79
1900-01-01 02:52:54,10375813,16.8
1900-01-01 02:52:55,10376425,16.78
1900-01-01 02:52:56,10377024,16.77
1900-01-01 02:52:56,10377623,16.82
1900-01-01 02:52:57,10378221,16.56
1900-01-01 02:52:57,10378820,16.71
1900-01-01 02:52:58,10379419,16.66
1900-01-01 02:52:59,10380021,16.63
1900-01-01 02:52:59,10380619,16.68
1900-01-01 02:53:00,10381218,16.53
1900-01-01 02:53:00,10381818,16.59
1900-01-01 02:53:01,10382416,16.33
1900-01-01 02:53:01,10383015,16.47
1900-01-01 02:53:02,10383617,16.55
1900-01-01 02:53:03,10384216,16.37
1900-01-01 02:53:03,10384815,16.64
1900-01-01 02:53:04,10385414,16.4
1900-01-01 02:53:04,10386014,16.45
1900-01-01 02:53:05,10386612,16.6
1900-01-01 02:53:06,10387215,16.48
1900-01-01 02:53:06,10387814,16.59
1900-01-01 02:53:07,10388413,16.43
1900-01-01 02:53:07,10389012,16.34
1900-01-01 02:53:08,10389612,16.45
1900-01-01 02:53:09,10390212,16.26
1900-01-01 02:53:09,10390815,16.19
1900-01-01 02:53:10,10391414,16.15
1900-01-01 02:53:10,10392013,16.13
1900-01-01 02:53:11,10392612,16.19
1900-01-01 02:53:12,10393212,16.14
1900-01-01 02:53:12,10393812,16.14
1900-01-01 02:53:13,10394415,16.36
1900-01-01 02:53:13,10395015,16.44
1900-01-01 02:53:14,10395615,16.52
1900-01-01 02:53:15,10396214,16.34
1900-01-01 02:53:15,10396814,16.24
1900-01-01 02:53:16,10397412,16.42
1900-01-01 02:53:16,10398014,16.19
1900-01-01 02:53:17,10398613,16.31
1900-01-01 02:53:18,10399212,16.29
1900-01-01 02:53:18,10399811,16.43
1900-01-01 02:53:19,10400409,16.51
1900-01-01 02:53:19,10401008,16.26
1900-01-01 02:53:20,10401611,16.22
1900-01-01 02:53:21,10402210,16.3
1900-01-01 02:53:21,10402808,16.42
1900-01-01 02:53:22,10403407,16.33
1900-01-01 02:53:22,10404006,16.28
1900-01-01 02:53:23,10404605,16.35
1900-01-01 02:53:24,10405207,16.37
1900-01-01 02:53:24,10405807,16.58
1900-01-01 02:53:25,10406407,16.37
1900-01-01 02:53:25,10407006,16.29
1900-01-01 02:53:26,10407605,16.28
1900-01-01 02:53:27,10408204,16.39
1900-01-01 02:53:27,10408816,16.47
1900-01-01 02:53:28,10409415,16.55
1900-01-01 02:53:28,10410014,16.74
1900-01-01 02:53:29,10410613,16.44
1900-01-01 02:53:30,10411211,16.5
1900-01-01 02:53:30,10411810,16.57
1900-01-01 02:53:31,10412412,16.52
1900-01-01 02:53:31,10413010,16.65
1900-01-01 02:53:32,10413609,16.51
1900-01-01 02:53:33,10414208,16.53
1900-01-01 02:53:33,10414807,16.56
1900-01-01 02:53:34,10415406,16.51
1900-01-01 02:53:34,10416008,16.36
1900-01-01 02:53:35,10416607,16.4
1900-01-01 02:53:36,10417206,16.45
1900-01-01 02:53:36,10417805,16.36
1900-01-01 02:53:37,10418404,16.48
1900-01-01 02:53:37,10419003,16.41
1900-01-01 02:53:38,10419605,16.4
1900-01-01 02:53:39,10420204,16.46
1900-01-01 02:53:39,10420802,16.39
1900-01-01 02:53:40,10421401,16.47
1900-01-01 02:53:40,10422000,16.43
1900-01-01 02:53:41,10422600,16.39
1900-01-01 02:53:42,10423203,16.36
1900-01-01 02:53:42,10423802,16.41
1900-01-01 02:53:43,10424402,16.25
1900-01-01 02:53:43,10425001,16.51
1900-01-01 02:53:44,10425600,16.39
1900-01-01 02:53:45,10426199,16.5
1900-01-01 02:53:45,10426803,16.43
1900-01-01 02:53:46,10427402,16.45
1900-01-01 02:53:46,10428002,16.52
1900-01-01 02:53:47,10428602,16.58
1900-01-01 02:53:48,10429201,16.55
1900-01-01 02:53:48,10429801,16.5
1900-01-01 02:53:49,10430402,16.44
1900-01-01 02:53:49,10431001,16.42
1900-01-01 02:53:50,10431599,16.35
1900-01-01 02:53:51,10432198,16.42
1900-01-01 02:53:51,10432797,16.58
1900-01-01 02:53:52,10433396,16.55
1900-01-01 02:53:52,10433997,16.49
1900-01-01 02:53:53,10434596,16.61
1900-01-01 02:53:54,10435195,16.61
1900-01-01 02:53:54,10435794,16.69
1900-01-01 02:53:55,10436393,16.37
1900-01-01 02:53:55,10436992,16.38
1900-01-01 02:53:56,10437594,16.21
1900-01-01 02:53:57,10438194,16.21
1900-01-01 02:53:57,10438793,16.28
1900-01-01 02:53:58,10439392,16.33
1900-01-01 02:53:58,10439990,16.45
1900-01-01 02:53:59,10440589,16.39
1900-01-01 02:54:00,10441192,16.41
1900-01-01 02:54:00,10441801,16.44
1900-01-01 02:54:01,10442399,16.53
1900-01-01 02:54:01,10442998,16.61
1900-01-01 02:54:02,10443597,16.66
1900-01-01 02:54:03,10444195,16.62
1900-01-01 02:54:03,10444798,16.64
1900-01-01 02:54:04,10445397,16.71
1900-01-01 02:54:04,10445995,16.55
1900-01-01 02:54:05,10446594,16.54
1900-01-01 02:54:06,10447193,16.59
1900-01-01 02:54:06,10447793,16.28
1900-01-01 02:54:07,10448395,16.44
1900-01-01 02:54:07,10448994,16.28
1900-01-01 02:54:08,10449594,16.16
1900-01-01 02:54:09,10450192,16.25
1900-01-01 02:54:09,10450791,16.26
1900-01-01 02:54:10,10451390,16.43
1900-01-01 02:54:10,10451993,16.4
1900-01-01 02:54:11,10452592,16.4
1900-01-01 02:54:12,10453191,16.48
1900-01-01 02:54:12,10453790,16.26
1900-01-01 02:54:13,10454389,16.3
1900-01-01 02:54:13,10454988,16.37
1900-01-01 02:54:14,10455591,16.3
1900-01-01 02:54:15,10456191,16.31
1900-01-01 02:54:15,10456790,16.4
1900-01-01 02:54:16,10457390,16.44
1900-01-01 02:54:16,10457989,16.42
1900-01-01 02:54:17,10458588,16.04
1900-01-01 02:54:18,10459191,15.87
1900-01-01 02:54:18,10459790,15.93
1900-01-01 02:54:19,10460390,15.81
1900-01-01 02:54:19,10460990,15.8
1900-01-01 02:54:20,10461589,15.84
1900-01-01 02:54:21,10462189,16.05
1900-01-01 02:54:21,10462792,15.97
1900-01-01 02:54:22,10463391,16.05
1900-01-01 02:54:22,10463990,16.05
1900-01-01 02:54:23,10464588,16.07
1900-01-01 02:54:24,10465187,16.04
1900-01-01 02:54:24,10465786,16.17
1900-01-01 02:54:25,10466388,16.16
1900-01-01 02:54:25,10466986,16.27
1900-01-01 02:54:26,10467585,16.23
1900-01-01 02:54:27,10468184,16.37
1900-01-01 02:54:27,10468783,16.07
1900-01-01 02:54:28,10469382,16.05
1900-01-01 02:54:28,10469984,16.14
1900-01-01 02:54:29,10470583,16.02
1900-01-01 02:54:30,10471182,16.03
1900-01-01 02:54:30,10471781,16.18
1900-01-01 02:54:31,10472380,16.31
1900-01-01 02:54:31,10472979,16.41
1900-01-01 02:54:32,10473581,16.31
1900-01-01 02:54:33,10474181,16.32
1900-01-01 02:54:33,10474790,16.3
1900-01-01 02:54:34,10475388,16.4
1900-01-01 02:54:34,10475987,16.48
1900-01-01 02:54:35,10476586,16.4
1900-01-01 02:54:36,10477188,16.26
1900-01-01 02:54:36,10477787,16.31
1900-01-01 02:54:37,10478385,16.32
1900-01-01 02:54:37,10478984,16.43
1900-01-01 02:54:38,10479583,16.45
1900-01-01 02:54:39,10480182,16.6
